name,seed,season,target,n,median_abs,zero_median_fraction,crps,zero_crps
pathogen_C_nw0.1_rev0.5,44,2023-2024,nhsn_covid_admissions,1344,0.0,1.0,665.4620534537789,665.4620535714286
pathogen_C_nw0.1_rev0.5,44,2023-2024,nhsn_flu_admissions,988,0.0,1.0,301.1933127387386,301.19331983805665
pathogen_C_nw0.1_rev0.5,44,2023-2024,nhsn_rsv_admissions,548,0.0,1.0,3.054741009390891,3.0547445255474455
pathogen_C_nw0.1_rev0.5,44,2023-2024,nssp_covid_proportion,728,0.004954917822033167,0.0,0.0092863398647271,0.014003021995809472
pathogen_C_nw0.1_rev0.5,44,2023-2024,nssp_flu_proportion,416,0.004026852315291762,0.0,0.002795904628048727,0.003901442311206875
pathogen_C_nw0.1_rev0.5,44,2023-2024,nssp_rsv_proportion,416,0.0007814192795194685,0.0,0.0026474560787881694,0.002962500006805595
pathogen_C_nw0.1_rev0.5,44,2025-2026,nhsn_covid_admissions,1352,0.0,1.0,193.29733257450457,193.2973372781065
pathogen_C_nw0.1_rev0.5,44,2025-2026,nhsn_flu_admissions,1196,0.0,1.0,391.5919665296009,391.59197324414714
pathogen_C_nw0.1_rev0.5,44,2025-2026,nhsn_rsv_admissions,936,0.0,1.0,143.24145183571818,143.241452991453
pathogen_C_nw0.1_rev0.5,44,2025-2026,nssp_covid_proportion,728,0.011747026117518544,0.0,0.005105472548006379,0.005690384626507364
pathogen_C_nw0.1_rev0.5,44,2025-2026,nssp_flu_proportion,416,0.004455530201084912,0.0,0.0035053779849232134,0.0011764423073215697
pathogen_C_nw0.1_rev0.5,44,2025-2026,nssp_rsv_proportion,624,0.0010789213120006025,0.0,0.0015733306292112013,0.0020322115394894634
pathogen_C_nw0.1_rev0.5,44,2024-2025,nhsn_covid_admissions,1338,0.0,1.0,280.95141850611776,280.95142002989536
pathogen_C_nw0.1_rev0.5,44,2024-2025,nhsn_flu_admissions,1294,0.0,1.0,388.9227170516276,388.9227202472952
pathogen_C_nw0.1_rev0.5,44,2024-2025,nhsn_rsv_admissions,832,0.0,1.0,160.3990375170025,160.39903846153845
pathogen_C_nw0.1_rev0.5,44,2024-2025,nssp_covid_proportion,728,0.008541174000129104,0.0,0.0034560626279146944,0.010165934095281985
pathogen_C_nw0.1_rev0.5,44,2024-2025,nssp_flu_proportion,416,0.004686004365794361,0.0,0.0030910034847518265,0.0015105769316330854
pathogen_C_nw0.1_rev0.5,44,2024-2025,nssp_rsv_proportion,624,0.0010418406454846263,0.0,0.0010470850040222174,0.0016443910249924953
pathogen_C_nw0.1_rev0.5,45,2023-2024,nhsn_covid_admissions,622,0.0,1.0,604.7443728338437,604.7443729903537
pathogen_C_nw0.1_rev0.5,45,2023-2024,nhsn_flu_admissions,412,0.0,1.0,262.94174256069977,262.94174757281553
pathogen_C_nw0.1_rev0.5,45,2023-2024,nhsn_rsv_admissions,326,0.0,1.0,6.874225256270698,6.874233128834356
pathogen_C_nw0.1_rev0.5,45,2023-2024,nssp_covid_proportion,728,0.004765701247379184,0.0,0.008889670669544773,0.014096153857650819
pathogen_C_nw0.1_rev0.5,45,2023-2024,nssp_flu_proportion,1456,0.004224558011628687,0.0,0.00908503311449829,0.011986813194443339
pathogen_C_nw0.1_rev0.5,45,2023-2024,nssp_rsv_proportion,728,0.001017662521917373,0.0,0.0024694457059232953,0.003015934065093301
pathogen_C_nw0.1_rev0.5,45,2025-2026,nhsn_covid_admissions,624,0.0,1.0,138.65063630664113,138.65064102564102
pathogen_C_nw0.1_rev0.5,45,2025-2026,nhsn_flu_admissions,520,0.0,1.0,352.42883591863324,352.42884615384617
pathogen_C_nw0.1_rev0.5,45,2025-2026,nhsn_rsv_admissions,780,0.0,1.0,89.88717693193135,89.88717948717948
pathogen_C_nw0.1_rev0.5,45,2025-2026,nssp_covid_proportion,728,0.011954184155911207,0.0,0.0053552729682101365,0.006031043967765812
pathogen_C_nw0.1_rev0.5,45,2025-2026,nssp_flu_proportion,1456,0.005088519887067378,0.0,0.008492764757273027,0.010478365410203328
pathogen_C_nw0.1_rev0.5,45,2025-2026,nssp_rsv_proportion,1144,0.0011869303998537362,0.0,0.0011959457876330886,0.0023504370662452015
pathogen_C_nw0.1_rev0.5,45,2024-2025,nhsn_covid_admissions,624,0.0,1.0,310.51281935301347,310.5128205128205
pathogen_C_nw0.1_rev0.5,45,2024-2025,nhsn_flu_admissions,520,0.0,1.0,320.3807671711805,320.3807692307692
pathogen_C_nw0.1_rev0.5,45,2024-2025,nhsn_rsv_admissions,726,0.0,1.0,135.51652645082973,135.51652892561984
pathogen_C_nw0.1_rev0.5,45,2024-2025,nssp_covid_proportion,728,0.009683947311714292,0.0,0.0034781195514209844,0.010668269265107274
pathogen_C_nw0.1_rev0.5,45,2024-2025,nssp_flu_proportion,1456,0.00448178278747946,0.0,0.013697681712523722,0.015565041257114888
pathogen_C_nw0.1_rev0.5,45,2024-2025,nssp_rsv_proportion,1144,0.0017540902481414378,0.0,0.0015459625834422684,0.00261354895980088
pathogen_C_nw0.1_rev0.5,46,2023-2024,nhsn_covid_admissions,728,0.0,1.0,454.39010966508147,454.3901098901099
pathogen_C_nw0.1_rev0.5,46,2023-2024,nhsn_flu_admissions,722,0.0,1.0,310.05262267507,310.05263157894734
pathogen_C_nw0.1_rev0.5,46,2023-2024,nhsn_rsv_admissions,471,0.0,1.0,4.331206936135196,4.3312101910828025
pathogen_C_nw0.1_rev0.5,46,2023-2024,nssp_covid_proportion,1248,0.004837116692215204,0.0,0.007871876071802921,0.01256362181942304
pathogen_C_nw0.1_rev0.5,46,2023-2024,nssp_flu_proportion,832,0.0038605015142820776,0.0,0.013828863001540763,0.018070673110121158
pathogen_C_nw0.1_rev0.5,46,2023-2024,nssp_rsv_proportion,312,0.0007873693539295346,0.0,0.005986366415550621,0.006981410292446992
pathogen_C_nw0.1_rev0.5,46,2025-2026,nhsn_covid_admissions,936,0.0,1.0,124.66772881311964,124.66773504273505
pathogen_C_nw0.1_rev0.5,46,2025-2026,nhsn_flu_admissions,832,0.0,1.0,247.37017715095968,247.37019230769232
pathogen_C_nw0.1_rev0.5,46,2025-2026,nhsn_rsv_admissions,988,0.0,1.0,115.43825653792713,115.43825910931174
pathogen_C_nw0.1_rev0.5,46,2025-2026,nssp_covid_proportion,1248,0.010012545622885227,0.0,0.004796568654175924,0.005047916683347116
pathogen_C_nw0.1_rev0.5,46,2025-2026,nssp_flu_proportion,936,0.006424347055144608,0.0,0.017490024093673968,0.022544764999888414
pathogen_C_nw0.1_rev0.5,46,2025-2026,nssp_rsv_proportion,416,0.0013339203724171966,0.0,0.0015468762654353878,0.0020341346192498558
pathogen_C_nw0.1_rev0.5,46,2024-2025,nhsn_covid_admissions,825,0.0,1.0,207.2642399190039,207.2642424242424
pathogen_C_nw0.1_rev0.5,46,2024-2025,nhsn_flu_admissions,828,0.0,1.0,245.81521458714326,245.81521739130434
pathogen_C_nw0.1_rev0.5,46,2024-2025,nhsn_rsv_admissions,908,0.0,1.0,160.31607841998425,160.3160792951542
pathogen_C_nw0.1_rev0.5,46,2024-2025,nssp_covid_proportion,1248,0.006104951840825379,0.0,0.004358371169870132,0.00927676284654575
pathogen_C_nw0.1_rev0.5,46,2024-2025,nssp_flu_proportion,936,0.004594029043801129,0.0,0.02405565688206837,0.02727884621194051
pathogen_C_nw0.1_rev0.5,46,2024-2025,nssp_rsv_proportion,416,0.0013563896354753524,0.0,0.0015766863955727435,0.0030223557772527643
pathogen_C_nw0.2_rev0.5,42,2023-2024,nhsn_covid_admissions,724,0.0,1.0,601.9364638901827,601.9364640883978
pathogen_C_nw0.2_rev0.5,42,2023-2024,nhsn_flu_admissions,624,0.0,1.0,153.8365289973601,153.83653846153845
pathogen_C_nw0.2_rev0.5,42,2023-2024,nhsn_rsv_admissions,225,0.0,1.0,0.8977749996647858,0.8977777777777778
pathogen_C_nw0.2_rev0.5,42,2023-2024,nssp_covid_proportion,1196,0.004924617358483374,0.0,0.013598789195080419,0.01892633783303195
pathogen_C_nw0.2_rev0.5,42,2023-2024,nssp_flu_proportion,936,0.00358823430724442,0.0,0.01042844161808413,0.013242735043449156
pathogen_C_nw0.2_rev0.5,42,2023-2024,nssp_rsv_proportion,676,0.0007630182371940464,0.0,0.0037887349091933493,0.0044974852158411955
pathogen_C_nw0.2_rev0.5,42,2025-2026,nhsn_covid_admissions,832,0.0,1.0,180.59253871540744,180.59254807692307
pathogen_C_nw0.2_rev0.5,42,2025-2026,nhsn_flu_admissions,624,0.0,1.0,141.85735765567972,141.8573717948718
pathogen_C_nw0.2_rev0.5,42,2025-2026,nhsn_rsv_admissions,624,0.0,1.0,71.63461317833891,71.63461538461539
pathogen_C_nw0.2_rev0.5,42,2025-2026,nssp_covid_proportion,1196,0.010126012610271573,0.0,0.004282881964489048,0.005390301011963148
pathogen_C_nw0.2_rev0.5,42,2025-2026,nssp_flu_proportion,1040,0.0048466065200045705,0.0,0.012894183605882202,0.01565807695525599
pathogen_C_nw0.2_rev0.5,42,2025-2026,nssp_rsv_proportion,936,0.000924111736821942,0.0,0.002068147125660639,0.0025377136766747623
pathogen_C_nw0.2_rev0.5,42,2024-2025,nhsn_covid_admissions,819,0.0,1.0,243.3308876272611,243.33089133089132
pathogen_C_nw0.2_rev0.5,42,2024-2025,nhsn_flu_admissions,720,0.0,1.0,279.36388622806453,279.3638888888889
pathogen_C_nw0.2_rev0.5,42,2024-2025,nhsn_rsv_admissions,565,0.0,1.0,51.766369390124105,51.766371681415926
pathogen_C_nw0.2_rev0.5,42,2024-2025,nssp_covid_proportion,1196,0.010057413019239902,0.0,0.0032910209484546316,0.008698745842341312
pathogen_C_nw0.2_rev0.5,42,2024-2025,nssp_flu_proportion,1040,0.004709815140813589,0.0,0.014934721613560844,0.0178285577713513
pathogen_C_nw0.2_rev0.5,42,2024-2025,nssp_rsv_proportion,832,0.0023140801931731403,0.0,0.0017284174106005313,0.0032278846226920276
pathogen_C_nw0.2_rev0.5,43,2023-2024,nhsn_covid_admissions,1038,0.0,1.0,729.5626203228763,729.5626204238921
pathogen_C_nw0.2_rev0.5,43,2023-2024,nhsn_flu_admissions,620,0.0,1.0,179.32257250127736,179.32258064516128
pathogen_C_nw0.2_rev0.5,43,2023-2024,nhsn_rsv_admissions,60,0.0,1.0,6.816652766366274,6.816666666666666
pathogen_C_nw0.2_rev0.5,43,2023-2024,nssp_covid_proportion,1456,0.0046091916738078,0.0,0.008968524450940275,0.012973557718166606
pathogen_C_nw0.2_rev0.5,43,2023-2024,nssp_flu_proportion,520,0.00410925957839936,0.0,0.016855597148969538,0.020287115407182473
pathogen_C_nw0.2_rev0.5,43,2023-2024,nssp_rsv_proportion,416,0.0008648925577290356,0.0,0.002583991509954313,0.003356249996159022
pathogen_C_nw0.2_rev0.5,43,2025-2026,nhsn_covid_admissions,1040,0.0,1.0,200.3682651841915,200.36826923076924
pathogen_C_nw0.2_rev0.5,43,2025-2026,nhsn_flu_admissions,676,0.0,1.0,284.50443168273966,284.5044378698225
pathogen_C_nw0.2_rev0.5,43,2025-2026,nhsn_rsv_admissions,624,0.0,1.0,18.610572730621282,18.610576923076923
pathogen_C_nw0.2_rev0.5,43,2025-2026,nssp_covid_proportion,1456,0.009997811634093523,0.0,0.005255619970589728,0.0038309752875558024
pathogen_C_nw0.2_rev0.5,43,2025-2026,nssp_flu_proportion,728,0.0065315369283780456,0.0,0.008771255937152911,0.01193186817958981
pathogen_C_nw0.2_rev0.5,43,2025-2026,nssp_rsv_proportion,676,0.0011187622149009258,0.0,0.00190979761186713,0.0024693787024353325
pathogen_C_nw0.2_rev0.5,43,2024-2025,nhsn_covid_admissions,1031,0.0,1.0,344.69737966244224,344.6973811833172
pathogen_C_nw0.2_rev0.5,43,2024-2025,nhsn_flu_admissions,720,0.0,1.0,717.8013852926753,717.8013888888889
pathogen_C_nw0.2_rev0.5,43,2024-2025,nhsn_rsv_admissions,417,0.0,1.0,10.827335435254673,10.827338129496402
pathogen_C_nw0.2_rev0.5,43,2024-2025,nssp_covid_proportion,1456,0.007678400259464979,0.0,0.002815831664290502,0.007366414861540501
pathogen_C_nw0.2_rev0.5,43,2024-2025,nssp_flu_proportion,832,0.004246638040058315,0.0,0.017249649092036634,0.019167668313754733
pathogen_C_nw0.2_rev0.5,43,2024-2025,nssp_rsv_proportion,676,0.001359187881462276,0.0,0.0028487913061337015,0.0035421597803980747
pathogen_C_nw0.2_rev0.5,44,2023-2024,nhsn_covid_admissions,1344,0.0,1.0,665.4620534350937,665.4620535714286
pathogen_C_nw0.2_rev0.5,44,2023-2024,nhsn_flu_admissions,988,0.0,1.0,301.1933134619308,301.19331983805665
pathogen_C_nw0.2_rev0.5,44,2023-2024,nhsn_rsv_admissions,548,0.0,1.0,3.0547360506464414,3.0547445255474455
pathogen_C_nw0.2_rev0.5,44,2023-2024,nssp_covid_proportion,728,0.00571826531086117,0.0,0.008420318527646737,0.014003021995809472
pathogen_C_nw0.2_rev0.5,44,2023-2024,nssp_flu_proportion,416,0.0038274097605608404,0.0,0.002800311360890471,0.003901442311206875
pathogen_C_nw0.2_rev0.5,44,2023-2024,nssp_rsv_proportion,416,0.0009379711700603366,0.0,0.0025028474033905903,0.002962500006805595
pathogen_C_nw0.2_rev0.5,44,2025-2026,nhsn_covid_admissions,1352,0.0,1.0,193.29733180880905,193.2973372781065
pathogen_C_nw0.2_rev0.5,44,2025-2026,nhsn_flu_admissions,1196,0.0,1.0,391.5919564292736,391.59197324414714
pathogen_C_nw0.2_rev0.5,44,2025-2026,nhsn_rsv_admissions,936,0.0,1.0,143.24145125853101,143.241452991453
pathogen_C_nw0.2_rev0.5,44,2025-2026,nssp_covid_proportion,728,0.010133667849004269,0.0,0.0041809518779800684,0.005690384626507364
pathogen_C_nw0.2_rev0.5,44,2025-2026,nssp_flu_proportion,416,0.005465247901156545,0.0,0.004434402318530864,0.0011764423073215697
pathogen_C_nw0.2_rev0.5,44,2025-2026,nssp_rsv_proportion,624,0.0013762193557340652,0.0,0.001377187619161701,0.0020322115394894634
pathogen_C_nw0.2_rev0.5,44,2024-2025,nhsn_covid_admissions,1338,0.0,1.0,280.95141814786405,280.95142002989536
pathogen_C_nw0.2_rev0.5,44,2024-2025,nhsn_flu_admissions,1294,0.0,1.0,388.92271717080547,388.9227202472952
pathogen_C_nw0.2_rev0.5,44,2024-2025,nhsn_rsv_admissions,832,0.0,1.0,160.39903783129571,160.39903846153845
pathogen_C_nw0.2_rev0.5,44,2024-2025,nssp_covid_proportion,728,0.007683850242756307,0.0,0.003274462355705679,0.010165934095281985
pathogen_C_nw0.2_rev0.5,44,2024-2025,nssp_flu_proportion,416,0.004672311944887042,0.0,0.003242134459049759,0.0015105769316330854
pathogen_C_nw0.2_rev0.5,44,2024-2025,nssp_rsv_proportion,624,0.001070016180165112,0.0,0.0010854388331911953,0.0016443910249924953
pathogen_C_nw0.2_rev0.5,45,2023-2024,nhsn_covid_admissions,622,0.0,1.0,604.7443728455188,604.7443729903537
pathogen_C_nw0.2_rev0.5,45,2023-2024,nhsn_flu_admissions,412,0.0,1.0,262.9417429599343,262.94174757281553
pathogen_C_nw0.2_rev0.5,45,2023-2024,nhsn_rsv_admissions,326,0.0,1.0,6.874224753202622,6.874233128834356
pathogen_C_nw0.2_rev0.5,45,2023-2024,nssp_covid_proportion,728,0.004803736344911158,0.0,0.008837972917008101,0.014096153857650819
pathogen_C_nw0.2_rev0.5,45,2023-2024,nssp_flu_proportion,1456,0.003836758725810796,0.0,0.009306410496319986,0.011986813194443339
pathogen_C_nw0.2_rev0.5,45,2023-2024,nssp_rsv_proportion,728,0.0010925391979981214,0.0,0.0024234323897402207,0.003015934065093301
pathogen_C_nw0.2_rev0.5,45,2025-2026,nhsn_covid_admissions,624,0.0,1.0,138.65063575192514,138.65064102564102
pathogen_C_nw0.2_rev0.5,45,2025-2026,nhsn_flu_admissions,520,0.0,1.0,352.42883670600787,352.42884615384617
pathogen_C_nw0.2_rev0.5,45,2025-2026,nhsn_rsv_admissions,780,0.0,1.0,89.88717683142754,89.88717948717948
pathogen_C_nw0.2_rev0.5,45,2025-2026,nssp_covid_proportion,728,0.010728144086897373,0.0,0.004747028586040199,0.006031043967765812
pathogen_C_nw0.2_rev0.5,45,2025-2026,nssp_flu_proportion,1456,0.0043640321819111705,0.0,0.00888613564149017,0.010478365410203328
pathogen_C_nw0.2_rev0.5,45,2025-2026,nssp_rsv_proportion,1144,0.0012091434036847204,0.0,0.001500197877465109,0.0023504370662452015
pathogen_C_nw0.2_rev0.5,45,2024-2025,nhsn_covid_admissions,624,0.0,1.0,310.51281932970653,310.5128205128205
pathogen_C_nw0.2_rev0.5,45,2024-2025,nhsn_flu_admissions,520,0.0,1.0,320.3807672868773,320.3807692307692
pathogen_C_nw0.2_rev0.5,45,2024-2025,nhsn_rsv_admissions,726,0.0,1.0,135.5165274948273,135.51652892561984
pathogen_C_nw0.2_rev0.5,45,2024-2025,nssp_covid_proportion,728,0.007584045408293605,0.0,0.004247571005560151,0.010668269265107274
pathogen_C_nw0.2_rev0.5,45,2024-2025,nssp_flu_proportion,1456,0.004951611859723926,0.0,0.013726557508102364,0.015565041257114888
pathogen_C_nw0.2_rev0.5,45,2024-2025,nssp_rsv_proportion,1144,0.0011398836213629693,0.0,0.0014352973831572872,0.00261354895980088
pathogen_C_nw0.2_rev0.5,46,2023-2024,nhsn_covid_admissions,728,0.0,1.0,454.3901096575925,454.3901098901099
pathogen_C_nw0.2_rev0.5,46,2023-2024,nhsn_flu_admissions,722,0.0,1.0,310.05262336942025,310.05263157894734
pathogen_C_nw0.2_rev0.5,46,2023-2024,nhsn_rsv_admissions,471,0.0,1.0,4.331206869171515,4.3312101910828025
pathogen_C_nw0.2_rev0.5,46,2023-2024,nssp_covid_proportion,1248,0.0050372694386169314,0.0,0.007741923764954733,0.01256362181942304
pathogen_C_nw0.2_rev0.5,46,2023-2024,nssp_flu_proportion,832,0.003897718444932252,0.0,0.013792277151529002,0.018070673110121158
pathogen_C_nw0.2_rev0.5,46,2023-2024,nssp_rsv_proportion,312,0.0007862069032853469,0.0,0.005994511441993102,0.006981410292446992
pathogen_C_nw0.2_rev0.5,46,2025-2026,nhsn_covid_admissions,936,0.0,1.0,124.66772916807892,124.66773504273505
pathogen_C_nw0.2_rev0.5,46,2025-2026,nhsn_flu_admissions,832,0.0,1.0,247.3701784871951,247.37019230769232
pathogen_C_nw0.2_rev0.5,46,2025-2026,nhsn_rsv_admissions,988,0.0,1.0,115.4382558229434,115.43825910931174
pathogen_C_nw0.2_rev0.5,46,2025-2026,nssp_covid_proportion,1248,0.011831771116703749,0.0,0.00615585954116026,0.005047916683347116
pathogen_C_nw0.2_rev0.5,46,2025-2026,nssp_flu_proportion,936,0.005498158396221697,0.0,0.01794456601235916,0.022544764999888414
pathogen_C_nw0.2_rev0.5,46,2025-2026,nssp_rsv_proportion,416,0.0012340824760030955,0.0,0.0015315787885321276,0.0020341346192498558
pathogen_C_nw0.2_rev0.5,46,2024-2025,nhsn_covid_admissions,825,0.0,1.0,207.2642404112474,207.2642424242424
pathogen_C_nw0.2_rev0.5,46,2024-2025,nhsn_flu_admissions,828,0.0,1.0,245.81521513241674,245.81521739130434
pathogen_C_nw0.2_rev0.5,46,2024-2025,nhsn_rsv_admissions,908,0.0,1.0,160.31607847388534,160.3160792951542
pathogen_C_nw0.2_rev0.5,46,2024-2025,nssp_covid_proportion,1248,0.006628876784816384,0.0,0.004075523720250483,0.00927676284654575
pathogen_C_nw0.2_rev0.5,46,2024-2025,nssp_flu_proportion,936,0.004652049392461777,0.0,0.023917838092980426,0.02727884621194051
pathogen_C_nw0.2_rev0.5,46,2024-2025,nssp_rsv_proportion,416,0.001403379050316289,0.0,0.002085426484672308,0.0030223557772527643
pathogen_C_nw0.1_rev0,42,2023-2024,nhsn_covid_admissions,724,0.0,1.0,601.9364638638724,601.9364640883978
pathogen_C_nw0.1_rev0,42,2023-2024,nhsn_flu_admissions,624,0.0,1.0,153.836529154379,153.83653846153845
pathogen_C_nw0.1_rev0,42,2023-2024,nhsn_rsv_admissions,225,0.0,1.0,0.8977763213575652,0.8977777777777778
pathogen_C_nw0.1_rev0,42,2023-2024,nssp_covid_proportion,1196,0.005124970106408,0.0,0.013488018429789648,0.01892633783303195
pathogen_C_nw0.1_rev0,42,2023-2024,nssp_flu_proportion,936,0.0034820420551113784,0.0,0.010482614481433356,0.013242735043449156
pathogen_C_nw0.1_rev0,42,2023-2024,nssp_rsv_proportion,676,0.0007945112010929734,0.0,0.0038314561111211553,0.0044974852158411955
pathogen_C_nw0.1_rev0,42,2025-2026,nhsn_covid_admissions,832,0.0,1.0,180.59253522811406,180.59254807692307
pathogen_C_nw0.1_rev0,42,2025-2026,nhsn_flu_admissions,624,0.0,1.0,141.8573624134451,141.8573717948718
pathogen_C_nw0.1_rev0,42,2025-2026,nhsn_rsv_admissions,624,0.0,1.0,71.63461330064824,71.63461538461539
pathogen_C_nw0.1_rev0,42,2025-2026,nssp_covid_proportion,1196,0.011575434124097228,0.0,0.005217567869735785,0.005390301011963148
pathogen_C_nw0.1_rev0,42,2025-2026,nssp_flu_proportion,1040,0.00442137464415282,0.0,0.012956108168145875,0.01565807695525599
pathogen_C_nw0.1_rev0,42,2025-2026,nssp_rsv_proportion,936,0.0009145372605416924,0.0,0.0020775855890759784,0.0025377136766747623
pathogen_C_nw0.1_rev0,42,2024-2025,nhsn_covid_admissions,819,0.0,1.0,243.3308882535245,243.33089133089132
pathogen_C_nw0.1_rev0,42,2024-2025,nhsn_flu_admissions,720,0.0,1.0,279.3638859774866,279.3638888888889
pathogen_C_nw0.1_rev0,42,2024-2025,nhsn_rsv_admissions,565,0.0,1.0,51.766370711120196,51.766371681415926
pathogen_C_nw0.1_rev0,42,2024-2025,nssp_covid_proportion,1196,0.009115590713918209,0.0,0.0031302364229995145,0.008698745842341312
pathogen_C_nw0.1_rev0,42,2024-2025,nssp_flu_proportion,1040,0.004443802987225354,0.0,0.014876690438583095,0.0178285577713513
pathogen_C_nw0.1_rev0,42,2024-2025,nssp_rsv_proportion,832,0.0026386306271888316,0.0,0.0018371686518233988,0.0032278846226920276
pathogen_C_nw0.1_rev0,43,2023-2024,nhsn_covid_admissions,1038,0.0,1.0,729.5626203110048,729.5626204238921
pathogen_C_nw0.1_rev0,43,2023-2024,nhsn_flu_admissions,620,0.0,1.0,179.32257234822686,179.32258064516128
pathogen_C_nw0.1_rev0,43,2023-2024,nhsn_rsv_admissions,60,0.0,1.0,6.816653569979781,6.816666666666666
pathogen_C_nw0.1_rev0,43,2023-2024,nssp_covid_proportion,1456,0.004686733009293675,0.0,0.008941806008686519,0.012973557718166606
pathogen_C_nw0.1_rev0,43,2023-2024,nssp_flu_proportion,520,0.004039874998852611,0.0,0.016935772915614787,0.020287115407182473
pathogen_C_nw0.1_rev0,43,2023-2024,nssp_rsv_proportion,416,0.0008891977195162326,0.0,0.002549984917935105,0.003356249996159022
pathogen_C_nw0.1_rev0,43,2025-2026,nhsn_covid_admissions,1040,0.0,1.0,200.36826547169412,200.36826923076924
pathogen_C_nw0.1_rev0,43,2025-2026,nhsn_flu_admissions,676,0.0,1.0,284.50443259282997,284.5044378698225
pathogen_C_nw0.1_rev0,43,2025-2026,nhsn_rsv_admissions,624,0.0,1.0,18.610573169772884,18.610576923076923
pathogen_C_nw0.1_rev0,43,2025-2026,nssp_covid_proportion,1456,0.009988893521949649,0.0,0.005218804473690477,0.0038309752875558024
pathogen_C_nw0.1_rev0,43,2025-2026,nssp_flu_proportion,728,0.005374113796278834,0.0,0.008855291401732256,0.01193186817958981
pathogen_C_nw0.1_rev0,43,2025-2026,nssp_rsv_proportion,676,0.0010161751415580511,0.0,0.0019354387002200792,0.0024693787024353325
pathogen_C_nw0.1_rev0,43,2024-2025,nhsn_covid_admissions,1031,0.0,1.0,344.6973800431074,344.6973811833172
pathogen_C_nw0.1_rev0,43,2024-2025,nhsn_flu_admissions,720,0.0,1.0,717.8013855484647,717.8013888888889
pathogen_C_nw0.1_rev0,43,2024-2025,nhsn_rsv_admissions,417,0.0,1.0,10.827335384442534,10.827338129496402
pathogen_C_nw0.1_rev0,43,2024-2025,nssp_covid_proportion,1456,0.0068444228963926435,0.0,0.0028335456577274223,0.007366414861540501
pathogen_C_nw0.1_rev0,43,2024-2025,nssp_flu_proportion,832,0.004225785494782031,0.0,0.017221377630151507,0.019167668313754733
pathogen_C_nw0.1_rev0,43,2024-2025,nssp_rsv_proportion,676,0.001296328380703926,0.0,0.0029188821876630637,0.0035421597803980747
pathogen_C_nw0.1_rev0,44,2023-2024,nhsn_covid_admissions,1344,0.0,1.0,665.4620534090545,665.4620535714286
pathogen_C_nw0.1_rev0,44,2023-2024,nhsn_flu_admissions,988,0.0,1.0,301.19331490668037,301.19331983805665
pathogen_C_nw0.1_rev0,44,2023-2024,nhsn_rsv_admissions,548,0.0,1.0,3.054739568987841,3.0547445255474455
pathogen_C_nw0.1_rev0,44,2023-2024,nssp_covid_proportion,728,0.00487442861776799,0.0,0.009132146572273295,0.014003021995809472
pathogen_C_nw0.1_rev0,44,2023-2024,nssp_flu_proportion,416,0.0038281676243059337,0.0,0.0029431951907099574,0.003901442311206875
pathogen_C_nw0.1_rev0,44,2023-2024,nssp_rsv_proportion,416,0.0008947644382715225,0.0,0.002441735507248338,0.002962500006805595
pathogen_C_nw0.1_rev0,44,2025-2026,nhsn_covid_admissions,1352,0.0,1.0,193.2973323096535,193.2973372781065
pathogen_C_nw0.1_rev0,44,2025-2026,nhsn_flu_admissions,1196,0.0,1.0,391.5919631684693,391.59197324414714
pathogen_C_nw0.1_rev0,44,2025-2026,nhsn_rsv_admissions,936,0.0,1.0,143.2414519972981,143.241452991453
pathogen_C_nw0.1_rev0,44,2025-2026,nssp_covid_proportion,728,0.010186974424868822,0.0,0.004251394483467416,0.005690384626507364
pathogen_C_nw0.1_rev0,44,2025-2026,nssp_flu_proportion,416,0.0044981264509260654,0.0,0.003329358384934704,0.0011764423073215697
pathogen_C_nw0.1_rev0,44,2025-2026,nssp_rsv_proportion,624,0.0009298788936575875,0.0,0.0016578033000652608,0.0020322115394894634
pathogen_C_nw0.1_rev0,44,2024-2025,nhsn_covid_admissions,1338,0.0,1.0,280.95141840267235,280.95142002989536
pathogen_C_nw0.1_rev0,44,2024-2025,nhsn_flu_admissions,1294,0.0,1.0,388.9227171484585,388.9227202472952
pathogen_C_nw0.1_rev0,44,2024-2025,nhsn_rsv_admissions,832,0.0,1.0,160.39903636383698,160.39903846153845
pathogen_C_nw0.1_rev0,44,2024-2025,nssp_covid_proportion,728,0.009084445890039206,0.0,0.0030250786866827684,0.010165934095281985
pathogen_C_nw0.1_rev0,44,2024-2025,nssp_flu_proportion,416,0.004578228225000203,0.0,0.003139201447048925,0.0015105769316330854
pathogen_C_nw0.1_rev0,44,2024-2025,nssp_rsv_proportion,624,0.0012616314343176782,0.0,0.0011509758717763291,0.0016443910249924953
pathogen_C_nw0.1_rev0,45,2023-2024,nhsn_covid_admissions,622,0.0,1.0,604.7443728937644,604.7443729903537
pathogen_C_nw0.1_rev0,45,2023-2024,nhsn_flu_admissions,412,0.0,1.0,262.94174258959566,262.94174757281553
pathogen_C_nw0.1_rev0,45,2023-2024,nhsn_rsv_admissions,326,0.0,1.0,6.8742304134412855,6.874233128834356
pathogen_C_nw0.1_rev0,45,2023-2024,nssp_covid_proportion,728,0.004613282741047442,0.0,0.009123072870612045,0.014096153857650819
pathogen_C_nw0.1_rev0,45,2023-2024,nssp_flu_proportion,1456,0.00393448316026479,0.0,0.009273726346951403,0.011986813194443339
