name,seed,stress,recent_kind,horizon,scaled_crps,scaled_mae,scaled_report_ae,coverage_50,coverage_95,scaled_zero_crps,near_zero_median
pathogen_C_nw0.1_rev0,45,natural,revision,-1,0.023323974424313373,0.030490999314428602,0.02720025100752463,0.611892943696259,0.9358077892806297,0.26351801274502556,0.02308343314879263
pathogen_C_nw0.1_rev0,45,outage,artificial_reconstruction,-2,0.2848920876271766,0.2955893051007415,,0.10914106308441822,0.18510235669277064,0.316741311456517,0.666666666666667
pathogen_C_nw0.1_rev0,45,outage,artificial_reconstruction,-1,0.2945543737258421,0.3039546713855812,,0.11018944502604634,0.17373338111900202,0.32437141446726514,0.666666666666667
pathogen_C_nw0.1_rev0,45,outage,revision,-2,0.048884233709794694,0.0654587846311644,0.017937566102883686,0.45085732473485485,0.8510752061289449,0.2870080567975775,0.021507001714184234
pathogen_C_nw0.1_rev0,45,outage,revision,-1,0.02419816758664428,0.031608316999365886,0.028136164833665312,0.5981930314107143,0.9376806842645308,0.2691631907792564,0.023000559245815896
pathogen_C_nw0.1_rev0,45,recent,artificial_reconstruction,-2,0.07283644573542146,0.09703303213548471,,0.4453836958651774,0.8312528270567489,0.36690817076052756,0.06142260031584651
pathogen_C_nw0.1_rev0,45,recent,artificial_reconstruction,-1,0.08452579117277466,0.10424556706466441,,0.34575708589348836,0.7045341874611554,0.3163337181993146,0.09220182446667245
pathogen_C_nw0.1_rev0,45,recent,revision,-2,0.045908476419278,0.061023086222580625,0.018026833646483147,0.5061561302464082,0.8774010842495031,0.2873229673209882,0.0208482098295035
pathogen_C_nw0.1_rev0,45,recent,revision,-1,0.0244441861613528,0.032286551959934816,0.02931038103493165,0.6021759524627467,0.938342784272927,0.2810161510375311,0.022228392448909645
pathogen_C_nw0.1_rev0,46,gap,artificial_reconstruction,-2,0.04166047038527505,0.05383266978170698,,0.7083333333333334,0.9583333333333334,0.32261451749092507,0.125
pathogen_C_nw0.1_rev0,46,gap,artificial_reconstruction,-1,0.06692097707097504,0.1048472144730066,,0.3333333333333333,1.0,0.6935062658569247,0.2222222222222222
pathogen_C_nw0.1_rev0,46,gap,revision,-2,0.0452638032811624,0.06198828191983188,0.017725134320820908,0.45492035587683133,0.8732455299754452,0.28300266057351725,0.01967276639393302
pathogen_C_nw0.1_rev0,46,gap,revision,-1,0.025011624164404323,0.03242670627898813,0.02720080768250999,0.6318292714583772,0.9563619635012515,0.26352406458864946,0.0224997731716078
pathogen_C_nw0.1_rev0,46,natural,revision,-2,0.045282678886362594,0.06200850507450134,0.01774716688873809,0.45486722239419414,0.8732764232709661,0.28301248731651457,0.01966924546445244
pathogen_C_nw0.1_rev0,46,natural,revision,-1,0.024994582762925294,0.0323935563063466,0.02720025100752463,0.6315698329529305,0.9563760705412242,0.26351801274502556,0.022499159035106752
pathogen_C_nw0.1_rev0,46,outage,artificial_reconstruction,-2,0.29721366106318914,0.3073689156141674,,0.10679142088496374,0.170652068024478,0.3314140177635453,0.666666666666667
pathogen_C_nw0.1_rev0,46,outage,artificial_reconstruction,-1,0.2896174915712171,0.29907122964232685,,0.1182764882982748,0.17806225445658996,0.3241857011053317,0.666666666666667
pathogen_C_nw0.1_rev0,46,outage,revision,-2,0.045157818206197874,0.062128673799879235,0.01755775236463372,0.4619785957122116,0.8795709958696394,0.2827137962645449,0.01967358620388609
pathogen_C_nw0.1_rev0,46,outage,revision,-1,0.025741879013480833,0.033259506244000425,0.028392889891364393,0.6451375396868061,0.9559834337352421,0.2653866262716211,0.022108852290406395
pathogen_C_nw0.1_rev0,46,recent,artificial_reconstruction,-2,0.06225560521174902,0.0847548389784732,,0.4584102576439415,0.8620829530595563,0.3358595026679065,0.07859584127084364
pathogen_C_nw0.1_rev0,46,recent,artificial_reconstruction,-1,0.0734170767987907,0.09381598763279823,,0.3736170504729393,0.7531320637891828,0.30304848541803314,0.10160184730409859
