config_id,seed,geography,wk inc flu hosp,wk inc covid hosp,wk inc rsv hosp,wk inc flu prop ed visits,wk inc covid prop ed visits,wk inc rsv prop ed visits,combined,name,backbone,form,nw_weight,rev
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,42,all,0.9201931622166848,0.9115625309099008,1.0770072371418635,0.9108165630446622,0.973091158678126,1.1376860688736952,0.9364644560808636,pathogen_B_rev0,pathogen,B,,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,43,all,0.9398613689626186,0.9710151687167528,0.9038998543493364,0.9772866437602084,1.040512871541607,0.8810042450322519,0.9347379323351332,pathogen_B_rev0,pathogen,B,,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,44,all,0.9725712866136998,0.9805844932013292,0.9885922519942428,1.024285869449078,1.0914526692113835,1.0856717730702736,1.0199700691484257,pathogen_B_rev0,pathogen,B,,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,45,all,0.974114649853284,0.9109275002886426,0.8726542626466242,0.9722615144750586,1.0598602612602437,0.8809291216052508,0.95847653030987,pathogen_B_rev0,pathogen,B,,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.0,46,all,0.9371698175565124,0.9868824832926806,0.8983964427903465,0.9846499161957746,1.0400470524599938,0.9317824340695146,0.9472090463276338,pathogen_B_rev0,pathogen,B,,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.5,42,all,0.927457933603692,0.9824222302111658,1.1018576110424003,0.9300910506849682,1.0665363861452013,1.1353563573739482,0.9804476416857334,pathogen_B_rev0.5,pathogen,B,,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.5,43,all,0.944626547519822,0.9827768496845768,0.8390254719406826,0.9623926663561202,0.9670273744266986,0.8541685460114243,0.943917282175444,pathogen_B_rev0.5,pathogen,B,,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.5,44,all,1.1082531667961286,0.9639323092035912,1.004319101030036,0.926008096994806,1.0603855885079372,1.0809616909830524,1.1107495610072635,pathogen_B_rev0.5,pathogen,B,,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.5,45,all,0.891065042383898,0.9473954143740428,0.9068443995861408,0.9205111376687876,1.0918649956203994,0.8844641798756908,0.9043436782111904,pathogen_B_rev0.5,pathogen,B,,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2:nw0.25:valnatural:rev0.5,46,all,1.036942877176041,0.9769290378576044,0.8333404194920192,1.1979879637995765,1.0545469739600228,0.906679260265959,1.0022173192629398,pathogen_B_rev0.5,pathogen,B,,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.0,42,all,0.9207442091165774,0.989948939096516,0.8844213069967778,0.9532015829800254,1.204962680416766,0.8877872289089006,0.9697707839978786,pathogen_gated_nw0.1_rev0,pathogen,gated,0.1,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.0,43,all,0.8740456819991175,0.9960423557684024,1.0190884480227658,0.9046377219111033,1.053519196908539,1.0229899159108873,0.9351193201875287,pathogen_gated_nw0.1_rev0,pathogen,gated,0.1,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.0,44,all,1.0119022052689126,0.9763285762089592,0.9468462509559904,0.8431803691385149,1.0638233501149492,1.0089192884088956,1.033343944842502,pathogen_gated_nw0.1_rev0,pathogen,gated,0.1,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.0,45,all,0.9009847879830704,0.9586457766695008,0.8522444664332175,0.9033490481192508,1.0650031862094946,0.8885462723399752,0.9283282317938192,pathogen_gated_nw0.1_rev0,pathogen,gated,0.1,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.0,46,all,1.0451742668159203,1.0205704333462324,0.8175727522309166,1.2036202101942457,1.0126117873330964,0.7655417079203327,0.9951845395072826,pathogen_gated_nw0.1_rev0,pathogen,gated,0.1,0.0
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.5,42,all,0.901794881392875,0.950471505239074,0.908044298449426,0.9246081502019377,1.199025212196413,0.8372482210486593,0.9524341744721628,pathogen_gated_nw0.1_rev0.5,pathogen,gated,0.1,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.5,43,all,0.9419197950089636,1.0728207537448202,0.8510713620321921,0.8778942958133151,1.1717418962888593,1.0055572653353104,0.9679447121097216,pathogen_gated_nw0.1_rev0.5,pathogen,gated,0.1,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.5,44,all,1.2665411375330196,1.0332424878713782,0.9945577520985904,1.0121748462346436,1.2753731105524642,1.0723325742503602,1.287575180761995,pathogen_gated_nw0.1_rev0.5,pathogen,gated,0.1,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.5,45,all,1.010824708907302,0.938793401116926,0.8372998460395783,0.9062193797286392,0.9657438164494918,0.8160996378406211,1.0185216867694613,pathogen_gated_nw0.1_rev0.5,pathogen,gated,0.1,0.5
b1:v3:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_gate:mask0.5:mr0.5:mg0.3:mo0.2:nw0.1:valnatural:rev0.5,46,all,0.944503085906004,1.107779048624851,1.1651585241113782,1.0143605403791782,0.929443481454966,0.9262565878248532,1.0275294834965696,pathogen_gated_nw0.1_rev0.5,pathogen,gated,0.1,0.5
