target,lag_days,geography,pair,source_matched,season,n,weeks,locations,final_total,net_revision_pct,absolute_revision_pct,median_reported_pct,p10_reported_pct,p90_reported_pct,downward_pct
nssp_rsv_proportion,11,US,2023-2024 vs 2025-2026,False,2025-2026,12,12,1,0.012300000002142042,1.6260172835770903,1.6260172835770903,100.0,96.89654973081967,100.0,0.0
nssp_rsv_proportion,11,US,2024-2025 vs 2025-2026,False,2024-2025,41,41,1,0.12480000006326009,9.93589902216891,9.93589902216891,89.8734167515467,85.71428452637423,100.0,0.0
nssp_rsv_proportion,11,US,2024-2025 vs 2025-2026,False,2025-2026,41,41,1,0.10909999994328246,2.6581110579944123,2.6581110579944123,98.24560887540595,95.83333090801425,100.0,0.0
nssp_rsv_proportion,11,US,2024-2025 vs 2025-2026,True,2024-2025,8,8,1,0.001599999981408473,0.0,0.0,100.0,100.0,100.0,0.0
nssp_rsv_proportion,11,US,2024-2025 vs 2025-2026,True,2025-2026,8,8,1,0.002400000041234307,4.1666673993151635,4.1666673993151635,100.0,89.99999854480855,100.0,0.0
nssp_rsv_proportion,11,states,2023-2024 vs 2024-2025,False,2023-2024,565,12,48,0.1871000007231487,15.33939252054179,16.19455039087962,99.99999029872365,50.0,100.0,1.238938053097345
nssp_rsv_proportion,11,states,2023-2024 vs 2024-2025,False,2024-2025,565,12,48,0.3290000018241699,11.76291884459931,12.796353644564567,100.0,66.66666181602848,100.0,3.0088495575221237
nssp_rsv_proportion,11,states,2023-2024 vs 2024-2025,True,2023-2024,329,7,47,0.1540000009117648,14.870131622299244,15.389612399610542,99.99999029872365,64.10714812293176,100.0,0.911854103343465
nssp_rsv_proportion,11,states,2023-2024 vs 2024-2025,True,2024-2025,329,7,47,0.2875000020794687,12.48695753826627,13.113044666781633,92.30768748575592,66.66666181602848,100.0,2.735562310030395
nssp_rsv_proportion,11,states,2023-2024 vs 2025-2026,False,2023-2024,572,12,48,0.19910000076924916,15.670519151920603,16.474135613700778,99.99999029872365,50.0,100.0,1.2237762237762237
nssp_rsv_proportion,11,states,2023-2024 vs 2025-2026,False,2025-2026,572,12,48,0.7691000013728626,6.8131581065477755,7.125211283355049,100.0,90.44496927281986,100.0,1.7482517482517483
nssp_rsv_proportion,11,states,2024-2025 vs 2025-2026,False,2024-2025,2005,41,50,6.680800017878937,10.85798134286299,10.998683112508365,93.93939479460292,74.99999818101055,100.0,1.99501246882793
nssp_rsv_proportion,11,states,2024-2025 vs 2025-2026,False,2025-2026,2005,41,50,5.7312000045058085,3.1982829361791056,3.5856364023275087,100.0,91.22058748957147,100.0,2.593516209476309
nssp_rsv_proportion,11,states,2024-2025 vs 2025-2026,True,2024-2025,400,8,50,0.06429999972897349,6.99844488037821,10.419906818878943,100.0,83.33333333333334,100.0,2.5
nssp_rsv_proportion,11,states,2024-2025 vs 2025-2026,True,2025-2026,400,8,50,0.1527000000787666,21.93844103723428,22.331368478499478,100.0,88.33333253836759,100.0,0.75
