date,season,regime,target,age,geography,eligible_finals,genuine_reports,paired_reports
2025-03-15,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-03-22,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-03-22,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-03-22,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-03-22,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-03-22,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-03-22,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-03-22,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-03-22,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-03-22,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-03-22,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-03-22,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-03-22,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-03-22,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-03-22,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-03-22,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-03-22,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-03-22,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-03-22,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-03-22,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-03-29,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-03-29,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-03-29,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-03-29,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-03-29,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-03-29,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-03-29,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-03-29,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-03-29,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-03-29,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-03-29,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-03-29,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-03-29,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-03-29,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-03-29,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-03-29,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-03-29,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-03-29,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-03-29,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-04-05,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-04-05,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-04-05,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-04-05,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-04-05,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-04-05,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-04-05,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-04-05,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-04-05,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-04-05,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-04-05,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-04-05,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-04-05,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-04-05,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-04-05,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-04-05,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-04-05,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-04-05,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-04-05,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-04-12,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-04-12,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-04-12,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-04-12,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-04-12,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-04-12,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-04-12,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-04-12,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-04-12,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-04-12,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-04-12,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-04-12,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-04-12,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-04-12,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-04-12,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-04-12,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-04-12,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-04-12,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-04-12,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-04-19,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-04-19,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-04-19,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-04-19,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-04-19,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-04-19,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-04-19,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-04-19,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-04-19,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-04-19,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-04-19,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-04-19,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-04-19,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-04-19,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-04-19,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-04-19,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-04-19,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-04-19,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-04-19,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-04-26,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-04-26,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-04-26,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-04-26,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-04-26,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-04-26,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-04-26,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-04-26,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-04-26,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-04-26,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-04-26,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-04-26,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-04-26,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-04-26,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-04-26,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-04-26,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-04-26,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-04-26,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-04-26,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-05-03,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-05-03,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-05-03,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-05-03,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-05-03,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-05-03,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-05-03,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-05-03,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-05-03,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-05-03,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-05-03,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-05-03,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-05-03,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-05-03,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-05-03,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-05-03,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-05-03,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-05-03,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-05-03,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-05-10,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-05-10,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-05-10,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-05-10,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-05-10,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-05-10,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-05-10,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-05-10,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-05-10,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-05-10,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-05-10,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-05-10,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-05-10,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-05-10,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-05-10,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-05-10,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-05-10,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-05-10,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-05-10,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-05-17,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-05-17,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-05-17,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-05-17,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-05-17,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-05-17,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-05-17,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-05-17,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-05-17,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-05-17,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-05-17,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-05-17,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-05-17,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-05-17,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-05-17,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-05-17,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-05-17,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-05-17,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-05-17,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-05-24,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-05-24,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-05-24,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-05-24,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-05-24,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-05-24,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-05-24,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-05-24,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-05-24,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-05-24,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-05-24,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-05-24,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-05-24,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-05-24,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-05-24,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-05-24,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-05-24,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-05-24,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-05-24,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-05-31,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-05-31,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-05-31,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-05-31,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-05-31,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-05-31,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-05-31,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-05-31,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-05-31,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-05-31,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-05-31,2024-2025,New mandate,nssp_covid_proportion,11,states,51,49,0
2025-05-31,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-05-31,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-05-31,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-05-31,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-05-31,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-05-31,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-05-31,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-05-31,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,49,0
2025-06-07,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-06-07,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-06-07,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-06-07,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-06-07,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-06-07,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-06-07,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-06-07,2024-2025,New mandate,nssp_covid_proportion,4,US,1,0,0
2025-06-07,2024-2025,New mandate,nssp_covid_proportion,4,states,51,0,0
2025-06-07,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,0
2025-06-07,2024-2025,New mandate,nssp_covid_proportion,11,states,51,50,0
2025-06-07,2024-2025,New mandate,nssp_flu_proportion,4,US,1,0,0
2025-06-07,2024-2025,New mandate,nssp_flu_proportion,4,states,51,0,0
2025-06-07,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,0
2025-06-07,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,0
2025-06-07,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,0,0
2025-06-07,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,0,0
2025-06-07,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,0
2025-06-07,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,50,0
2025-06-14,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-06-14,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-06-14,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-06-14,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-06-14,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,0,0
2025-06-14,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,0,0
2025-06-14,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,0,0
2025-06-14,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,0,0
2025-06-14,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-06-14,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-06-14,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-06-14,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-06-14,2024-2025,New mandate,nssp_covid_proportion,4,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_covid_proportion,4,states,51,50,50
2025-06-14,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_covid_proportion,11,states,51,50,50
2025-06-14,2024-2025,New mandate,nssp_flu_proportion,4,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_flu_proportion,4,states,51,49,49
2025-06-14,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,49
2025-06-14,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,50,50
2025-06-14,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,1
2025-06-14,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,50,50
2025-06-21,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-06-21,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-06-21,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-06-21,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-06-21,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,0,0
2025-06-21,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,0,0
2025-06-21,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,0
2025-06-21,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,0
2025-06-21,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-06-21,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-06-21,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-06-21,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-06-21,2024-2025,New mandate,nssp_covid_proportion,4,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_covid_proportion,4,states,51,50,50
2025-06-21,2024-2025,New mandate,nssp_covid_proportion,11,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_covid_proportion,11,states,51,50,50
2025-06-21,2024-2025,New mandate,nssp_flu_proportion,4,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_flu_proportion,4,states,51,49,49
2025-06-21,2024-2025,New mandate,nssp_flu_proportion,11,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_flu_proportion,11,states,51,49,49
2025-06-21,2024-2025,New mandate,nssp_rsv_proportion,4,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_rsv_proportion,4,states,51,50,50
2025-06-21,2024-2025,New mandate,nssp_rsv_proportion,11,US,1,1,1
2025-06-21,2024-2025,New mandate,nssp_rsv_proportion,11,states,51,50,50
2025-06-28,2024-2025,New mandate,nhsn_covid_admissions,4,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_covid_admissions,4,states,51,51,51
2025-06-28,2024-2025,New mandate,nhsn_covid_admissions,11,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_covid_admissions,11,states,51,51,51
2025-06-28,2024-2025,New mandate,nhsn_flu_admissions,4,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_flu_admissions,4,states,51,51,51
2025-06-28,2024-2025,New mandate,nhsn_flu_admissions,11,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_flu_admissions,11,states,51,51,51
2025-06-28,2024-2025,New mandate,nhsn_rsv_admissions,4,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_rsv_admissions,4,states,51,51,51
2025-06-28,2024-2025,New mandate,nhsn_rsv_admissions,11,US,1,1,1
2025-06-28,2024-2025,New mandate,nhsn_rsv_admissions,11,states,51,51,51
2025-06-28,2024-2025,New mandate,nssp_covid_proportion,4,US,1,1,1
