candidate,seed,target,season,geography,horizon,wis,scaled_wis,covered_50,covered_80,covered_90,covered_95
joint,42,wk inc flu prop ed visits,2025-2026,US,3,0.006134120581229481,0.11012787416816788,0.13043478260869565,0.391304347826087,0.5217391304347826,0.6304347826086957
joint,42,wk inc flu prop ed visits,2025-2026,states_dc,0,0.0026373015382848016,0.044524672833737365,0.38015206082432973,0.6146458583433373,0.7318927571028412,0.7899159663865546
joint,42,wk inc flu prop ed visits,2025-2026,states_dc,1,0.00445052945199436,0.07451874189073467,0.2908496732026144,0.5102124183006536,0.6225490196078431,0.6911764705882353
joint,42,wk inc flu prop ed visits,2025-2026,states_dc,2,0.006018941377488182,0.10085258868266844,0.2486441385064664,0.4330413016270338,0.5477680433875678,0.6182728410513142
joint,42,wk inc flu prop ed visits,2025-2026,states_dc,3,0.007123797497097877,0.1196649060236651,0.22335890878090367,0.40238704177323104,0.5051150895140665,0.5788576300085252
joint,42,wk inc rsv hosp,2025-2026,US,0,383.99487294191607,0.04056569543016227,0.49056603773584906,0.5849056603773585,0.7169811320754716,0.7924528301886793
joint,42,wk inc rsv hosp,2025-2026,US,1,626.624765007759,0.06619741865706306,0.3076923076923077,0.5769230769230769,0.6538461538461539,0.7115384615384616
joint,42,wk inc rsv hosp,2025-2026,US,2,753.4250641152071,0.07959275978398554,0.27450980392156865,0.45098039215686275,0.6078431372549019,0.7058823529411765
joint,42,wk inc rsv hosp,2025-2026,US,3,950.1385852272366,0.10037382053953481,0.16,0.3,0.42,0.5
joint,42,wk inc rsv hosp,2025-2026,states_dc,0,8.698623976712174,0.048488733898751364,0.342582315945246,0.5556788753237144,0.6311505734369219,0.683684794672586
joint,42,wk inc rsv hosp,2025-2026,states_dc,1,12.965259530238365,0.06567317199141233,0.24849170437405732,0.4645550527903469,0.5599547511312217,0.6206636500754148
joint,42,wk inc rsv hosp,2025-2026,states_dc,2,15.645494411142803,0.07750626852064649,0.21568627450980393,0.41214917339484813,0.5132641291810842,0.5743944636678201
joint,42,wk inc rsv hosp,2025-2026,states_dc,3,19.65058215259719,0.09492333263955999,0.16941176470588235,0.323921568627451,0.4286274509803922,0.5074509803921569
joint,42,wk inc rsv prop ed visits,2025-2026,US,0,0.00020771087051254624,0.021636547984042683,0.5471698113207547,0.8679245283018868,0.9245283018867925,0.9245283018867925
joint,42,wk inc rsv prop ed visits,2025-2026,US,1,0.0002490850932743062,0.025946362650354136,0.5192307692307693,0.8269230769230769,0.9038461538461539,0.9423076923076923
joint,42,wk inc rsv prop ed visits,2025-2026,US,2,0.0002720069113821276,0.02833405192317637,0.45098039215686275,0.7254901960784313,0.7647058823529411,0.9607843137254902
joint,42,wk inc rsv prop ed visits,2025-2026,US,3,0.0003036753999040229,0.03163285265418918,0.48,0.68,0.82,0.92
joint,42,wk inc rsv prop ed visits,2025-2026,states_dc,0,0.0004428576911854609,0.03805976155064822,0.36330003699593044,0.5985941546429893,0.6859045504994451,0.7491675915649278
joint,42,wk inc rsv prop ed visits,2025-2026,states_dc,1,0.00048510240599647814,0.04176274236141787,0.36425339366515835,0.6052036199095022,0.7036199095022625,0.771870286576169
joint,42,wk inc rsv prop ed visits,2025-2026,states_dc,2,0.0005154481303182421,0.044752529288386224,0.36255286428296807,0.609765474817378,0.7001153402537486,0.7600922722029988
joint,42,wk inc rsv prop ed visits,2025-2026,states_dc,3,0.0005732506986070337,0.05000021197815395,0.34784313725490196,0.5933333333333334,0.692156862745098,0.7545098039215686
joint,43,wk inc covid hosp,2025-2026,US,0,590.2635087423974,0.021670435368256063,0.11320754716981132,0.4528301886792453,0.6792452830188679,0.7924528301886793
joint,43,wk inc covid hosp,2025-2026,US,1,768.5644321138005,0.028216424708258837,0.28846153846153844,0.4230769230769231,0.6346153846153846,0.6730769230769231
joint,43,wk inc covid hosp,2025-2026,US,2,1038.4330162528347,0.0381241517215172,0.17647058823529413,0.37254901960784315,0.43137254901960786,0.6078431372549019
joint,43,wk inc covid hosp,2025-2026,US,3,1265.7242236890709,0.04646872892740614,0.12,0.32,0.38,0.48
joint,43,wk inc covid hosp,2025-2026,states_dc,0,15.226610888720606,0.03160163593974115,0.293007769145394,0.5305216426193119,0.6459489456159823,0.7184609692933778
joint,43,wk inc covid hosp,2025-2026,states_dc,1,18.277939712462594,0.03658453802069922,0.26998491704374056,0.503393665158371,0.6116138763197587,0.6840120663650076
joint,43,wk inc covid hosp,2025-2026,states_dc,2,22.31791572347217,0.042339693102590684,0.25413302575932334,0.4605920799692426,0.5851595540176855,0.6539792387543253
joint,43,wk inc covid hosp,2025-2026,states_dc,3,25.77634108341113,0.047149120157894,0.2396078431372549,0.43137254901960786,0.5501960784313725,0.615686274509804
joint,43,wk inc covid prop ed visits,2025-2026,US,0,0.0011384534923418199,0.04368585915709073,0.18867924528301888,0.4339622641509434,0.5283018867924528,0.6037735849056604
joint,43,wk inc covid prop ed visits,2025-2026,US,1,0.0015381087745364832,0.059021825436599736,0.1346153846153846,0.21153846153846154,0.28846153846153844,0.3269230769230769
joint,43,wk inc covid prop ed visits,2025-2026,US,2,0.0017207173361505112,0.06602906109199719,0.0392156862745098,0.17647058823529413,0.2549019607843137,0.3137254901960784
joint,43,wk inc covid prop ed visits,2025-2026,US,3,0.0019719858209804996,0.07567098297351281,0.04,0.14,0.14,0.2
joint,43,wk inc covid prop ed visits,2025-2026,states_dc,0,0.0012560338547836737,0.04207258406426474,0.2493525712171661,0.45578986311505737,0.5553089160192379,0.6300406955234924
joint,43,wk inc covid prop ed visits,2025-2026,states_dc,1,0.0015919491916734682,0.05340174706626747,0.19909502262443438,0.3733031674208145,0.4604072398190045,0.5358220211161387
joint,43,wk inc covid prop ed visits,2025-2026,states_dc,2,0.0018233227949147868,0.06118518576391769,0.19492502883506344,0.35217224144559783,0.4359861591695502,0.499038831218762
joint,43,wk inc covid prop ed visits,2025-2026,states_dc,3,0.00206844213840459,0.06952892842358523,0.17176470588235293,0.32,0.3996078431372549,0.47333333333333333
joint,43,wk inc flu hosp,2025-2026,US,0,1182.4708276800445,0.03102214100953073,0.40816326530612246,0.6122448979591837,0.7142857142857143,0.8367346938775511
joint,43,wk inc flu hosp,2025-2026,US,1,2104.7099050278593,0.05521709790171441,0.3125,0.5625,0.7291666666666666,0.7916666666666666
joint,43,wk inc flu hosp,2025-2026,US,2,2574.1576146232896,0.06753306604466061,0.3829787234042553,0.5957446808510638,0.6382978723404256,0.6808510638297872
joint,43,wk inc flu hosp,2025-2026,US,3,3015.8987091260597,0.07912215069908336,0.41304347826086957,0.5434782608695652,0.6086956521739131,0.6739130434782609
joint,43,wk inc flu hosp,2025-2026,states_dc,0,27.52952423369732,0.04407494146476648,0.3149259703881553,0.553421368547419,0.6502601040416166,0.7086834733893558
joint,43,wk inc flu hosp,2025-2026,states_dc,1,44.821188587569964,0.06964617670402928,0.31576797385620914,0.5526960784313726,0.6397058823529411,0.7009803921568627
joint,43,wk inc flu hosp,2025-2026,states_dc,2,56.467915221935186,0.087547819743074,0.32248644138506466,0.5440133500208594,0.6403838130997079,0.6996245306633292
joint,43,wk inc flu hosp,2025-2026,states_dc,3,64.6381637991736,0.10051129563353078,0.3209718670076726,0.5490196078431373,0.6406649616368286,0.6994884910485933
joint,43,wk inc flu prop ed visits,2025-2026,US,0,0.001696817016760185,0.030463511180394393,0.3673469387755102,0.7755102040816326,0.8367346938775511,0.9183673469387755
joint,43,wk inc flu prop ed visits,2025-2026,US,1,0.003971484193489891,0.07130135538252799,0.2708333333333333,0.5,0.625,0.6666666666666666
joint,43,wk inc flu prop ed visits,2025-2026,US,2,0.005533735502846616,0.09934896438166654,0.19148936170212766,0.3829787234042553,0.48936170212765956,0.5957446808510638
joint,43,wk inc flu prop ed visits,2025-2026,US,3,0.0064140685896885655,0.11515387237621613,0.15217391304347827,0.34782608695652173,0.45652173913043476,0.5434782608695652
joint,43,wk inc flu prop ed visits,2025-2026,states_dc,0,0.002634489921475704,0.04444351709797934,0.3505402160864346,0.5950380152060825,0.6934773909563825,0.7603041216486595
joint,43,wk inc flu prop ed visits,2025-2026,states_dc,1,0.0045758028283446155,0.07644981076777038,0.2630718954248366,0.47549019607843135,0.5698529411764706,0.6343954248366013
joint,43,wk inc flu prop ed visits,2025-2026,states_dc,2,0.005990592915082473,0.10009715585102903,0.23362536503963288,0.41468502294534837,0.5143929912390488,0.5794743429286608
joint,43,wk inc flu prop ed visits,2025-2026,states_dc,3,0.006912516129787893,0.11578942488238428,0.20332480818414322,0.37638533674339303,0.4803921568627451,0.5494458653026428
joint,43,wk inc rsv hosp,2025-2026,US,0,428.7203463054779,0.045290550000578696,0.33962264150943394,0.6226415094339622,0.6981132075471698,0.7169811320754716
joint,43,wk inc rsv hosp,2025-2026,US,1,648.0630539080132,0.0684621861301514,0.28846153846153844,0.4807692307692308,0.6153846153846154,0.6346153846153846
joint,43,wk inc rsv hosp,2025-2026,US,2,783.1008018808454,0.08272774158893359,0.21568627450980393,0.49019607843137253,0.5686274509803921,0.6274509803921569
joint,43,wk inc rsv hosp,2025-2026,US,3,949.8724930781489,0.100345710234328,0.18,0.34,0.44,0.5
joint,43,wk inc rsv hosp,2025-2026,states_dc,0,9.921788867152348,0.05359961051008802,0.2626711061783204,0.44099149093599704,0.5253422123566408,0.5882352941176471
joint,43,wk inc rsv hosp,2025-2026,states_dc,1,14.031989601487926,0.06996304646785279,0.20701357466063347,0.39215686274509803,0.47473604826546,0.5388386123680241
joint,43,wk inc rsv hosp,2025-2026,states_dc,2,16.671491261576048,0.08128100448665905,0.1964628988850442,0.3748558246828143,0.4571318723567859,0.5144175317185697
joint,43,wk inc rsv hosp,2025-2026,states_dc,3,20.177539713605917,0.09656880102872256,0.17490196078431372,0.32745098039215687,0.40431372549019606,0.46862745098039216
joint,43,wk inc rsv prop ed visits,2025-2026,US,0,0.00029892702173344403,0.03113822995158053,0.4339622641509434,0.8490566037735849,0.8867924528301887,0.9433962264150944
joint,43,wk inc rsv prop ed visits,2025-2026,US,1,0.00033459168816006904,0.03485329919456431,0.5384615384615384,0.7884615384615384,0.8653846153846154,0.9423076923076923
joint,43,wk inc rsv prop ed visits,2025-2026,US,2,0.0003762445643586302,0.03919214025916387,0.5882352941176471,0.7647058823529411,0.8823529411764706,0.9215686274509803
joint,43,wk inc rsv prop ed visits,2025-2026,US,3,0.0004231213267726834,0.04407513611203122,0.6,0.8,0.82,0.9
joint,43,wk inc rsv prop ed visits,2025-2026,states_dc,0,0.0005259719785311019,0.04551269932228888,0.32926378098409176,0.5804661487236404,0.6910839807621162,0.7661857195708472
joint,43,wk inc rsv prop ed visits,2025-2026,states_dc,1,0.0005477079296553635,0.047264890994703004,0.3680241327300151,0.6353695324283559,0.7345399698340875,0.7941176470588235
joint,43,wk inc rsv prop ed visits,2025-2026,states_dc,2,0.0005855552557435062,0.050504994899203924,0.39830834294502115,0.6424452133794695,0.7462514417531718,0.7985390234525183
joint,43,wk inc rsv prop ed visits,2025-2026,states_dc,3,0.0006324320160135552,0.05463379788553377,0.4164705882352941,0.6509803921568628,0.7486274509803922,0.8
joint,44,wk inc covid hosp,2025-2026,US,0,641.9509542829155,0.02356804454000122,0.4716981132075472,0.7735849056603774,0.8113207547169812,0.8301886792452831
joint,44,wk inc covid hosp,2025-2026,US,1,802.8315389198125,0.029474478293307557,0.3269230769230769,0.5769230769230769,0.6346153846153846,0.7307692307692307
joint,44,wk inc covid hosp,2025-2026,US,2,985.3697633220027,0.03617603232054494,0.23529411764705882,0.39215686274509803,0.6078431372549019,0.6470588235294118
joint,44,wk inc covid hosp,2025-2026,US,3,1127.9038934511932,0.04140890985572596,0.2,0.36,0.46,0.54
joint,44,wk inc covid hosp,2025-2026,states_dc,0,17.15626768436277,0.03439723308534299,0.341842397336293,0.5993340732519423,0.7044025157232704,0.7732149463559008
joint,44,wk inc covid hosp,2025-2026,states_dc,1,19.982073087578907,0.03873373560011914,0.33634992458521873,0.5708898944193062,0.6798642533936652,0.75
joint,44,wk inc covid hosp,2025-2026,states_dc,2,23.313534549222105,0.043529085974957346,0.314878892733564,0.5440215301806998,0.649365628604383,0.7158785082660515
joint,44,wk inc covid hosp,2025-2026,states_dc,3,26.255482195623895,0.04768007969848002,0.30549019607843136,0.5192156862745098,0.6223529411764706,0.6941176470588235
joint,44,wk inc covid prop ed visits,2025-2026,US,0,0.001094951520731613,0.042016558638797226,0.07547169811320754,0.33962264150943394,0.49056603773584906,0.6037735849056604
joint,44,wk inc covid prop ed visits,2025-2026,US,1,0.0013916316033336317,0.05340105909529404,0.11538461538461539,0.25,0.3269230769230769,0.4230769230769231
joint,44,wk inc covid prop ed visits,2025-2026,US,2,0.0016883616764153983,0.0647874778357367,0.13725490196078433,0.1568627450980392,0.21568627450980393,0.3333333333333333
joint,44,wk inc covid prop ed visits,2025-2026,US,3,0.001969279541422451,0.07556713494774109,0.06,0.12,0.16,0.18
joint,44,wk inc covid prop ed visits,2025-2026,states_dc,0,0.0012594450867578356,0.04226798133392971,0.23529411764705882,0.45394006659267483,0.5641879393266741,0.6466888642249352
joint,44,wk inc covid prop ed visits,2025-2026,states_dc,1,0.0015050885006833833,0.05053835792979975,0.20248868778280543,0.3914027149321267,0.48378582202111614,0.5739064856711915
joint,44,wk inc covid prop ed visits,2025-2026,states_dc,2,0.0017477954203646668,0.05873056564780124,0.17570165321030373,0.3506343713956171,0.4413687043444829,0.507112648981161
joint,44,wk inc covid prop ed visits,2025-2026,states_dc,3,0.0019867683768851853,0.0668327056986316,0.16980392156862745,0.33019607843137255,0.42470588235294116,0.4886274509803922
joint,44,wk inc flu hosp,2025-2026,US,0,1002.5307901707729,0.026301411257723867,0.3877551020408163,0.7142857142857143,0.8367346938775511,0.8979591836734694
joint,44,wk inc flu hosp,2025-2026,US,1,2122.797202694381,0.05569161844425757,0.3541666666666667,0.5833333333333334,0.6875,0.7916666666666666
joint,44,wk inc flu hosp,2025-2026,US,2,2897.529416551899,0.0760167304219181,0.2765957446808511,0.5106382978723404,0.6382978723404256,0.6808510638297872
joint,44,wk inc flu hosp,2025-2026,US,3,3465.5308718456704,0.09091825765393695,0.1956521739130435,0.41304347826086957,0.5217391304347826,0.5652173913043478
joint,44,wk inc flu hosp,2025-2026,states_dc,0,24.330490055939826,0.04049626090032126,0.3469387755102041,0.5834333733493398,0.6758703481392557,0.7262905162064826
joint,44,wk inc flu hosp,2025-2026,states_dc,1,44.59439480187665,0.07058006339826453,0.32393790849673204,0.5351307189542484,0.6143790849673203,0.6772875816993464
joint,44,wk inc flu hosp,2025-2026,states_dc,2,59.5235376682365,0.0932080308512201,0.3074676679182311,0.5118898623279099,0.5894868585732165,0.6499791405924071
joint,44,wk inc flu hosp,2025-2026,states_dc,3,70.61571732992917,0.11060150904181326,0.2877237851662404,0.484228473998295,0.5690537084398977,0.6270247229326513
joint,44,wk inc flu prop ed visits,2025-2026,US,0,0.0017760336452875263,0.03188571323576008,0.5306122448979592,0.8367346938775511,0.9183673469387755,0.9387755102040817
joint,44,wk inc flu prop ed visits,2025-2026,US,1,0.0034264177509069575,0.06151559916740762,0.4583333333333333,0.6041666666666666,0.8125,0.8958333333333334
joint,44,wk inc flu prop ed visits,2025-2026,US,2,0.004576640021545722,0.08216591599912222,0.3404255319148936,0.5957446808510638,0.6808510638297872,0.8085106382978723
joint,44,wk inc flu prop ed visits,2025-2026,US,3,0.005213385851732354,0.09359762226170827,0.34782608695652173,0.5434782608695652,0.6739130434782609,0.7391304347826086
joint,44,wk inc flu prop ed visits,2025-2026,states_dc,0,0.0026040762915105985,0.04377936893505459,0.41536614645858344,0.6638655462184874,0.7735094037615046,0.8267306922769108
joint,44,wk inc flu prop ed visits,2025-2026,states_dc,1,0.004080701413620444,0.06816912754439818,0.3500816993464052,0.5853758169934641,0.6948529411764706,0.7802287581699346
joint,44,wk inc flu prop ed visits,2025-2026,states_dc,2,0.005330438276498159,0.08908362125826641,0.31581143095536085,0.5544430538172715,0.6583229036295369,0.7284105131414268
joint,44,wk inc flu prop ed visits,2025-2026,states_dc,3,0.0061738106494025075,0.1034335532617804,0.2958226768968457,0.526001705029838,0.6342710997442456,0.7058823529411765
joint,44,wk inc rsv hosp,2025-2026,US,0,332.2649994977993,0.03510088733338256,0.32075471698113206,0.6226415094339622,0.7547169811320755,0.7735849056603774
joint,44,wk inc rsv hosp,2025-2026,US,1,529.0592663106631,0.05589047816508167,0.34615384615384615,0.4807692307692308,0.5961538461538461,0.6538461538461539
joint,44,wk inc rsv hosp,2025-2026,US,2,693.1292715789717,0.07322303735252184,0.21568627450980393,0.49019607843137253,0.5882352941176471,0.6470588235294118
joint,44,wk inc rsv hosp,2025-2026,US,3,918.1595654242474,0.09699551715869928,0.2,0.34,0.48,0.52
joint,44,wk inc rsv hosp,2025-2026,states_dc,0,8.433629128228961,0.04832262752487344,0.3129855715871254,0.5027746947835738,0.5808361080281169,0.6311505734369219
joint,44,wk inc rsv hosp,2025-2026,states_dc,1,12.046719255674455,0.0624153626117781,0.25301659125188536,0.4434389140271493,0.530920060331825,0.5852187028657617
joint,44,wk inc rsv hosp,2025-2026,states_dc,2,15.198415881710211,0.07576034708833171,0.22606689734717417,0.4002306805074971,0.4867358708189158,0.544405997693195
joint,44,wk inc rsv hosp,2025-2026,states_dc,3,19.518949151283735,0.0939326619763992,0.17294117647058824,0.3415686274509804,0.4203921568627451,0.4772549019607843
joint,44,wk inc rsv prop ed visits,2025-2026,US,0,0.0003066060915402927,0.03193813301846724,0.39622641509433965,0.7547169811320755,0.8679245283018868,0.9056603773584906
joint,44,wk inc rsv prop ed visits,2025-2026,US,1,0.0003475483646055434,0.03620295292686278,0.38461538461538464,0.7115384615384616,0.8461538461538461,0.9038461538461539
joint,44,wk inc rsv prop ed visits,2025-2026,US,2,0.0003896861959860433,0.04059231015384823,0.47058823529411764,0.6666666666666666,0.7843137254901961,0.9019607843137255
joint,44,wk inc rsv prop ed visits,2025-2026,US,3,0.0004696373230317397,0.048920552158871346,0.44,0.62,0.76,0.8
joint,44,wk inc rsv prop ed visits,2025-2026,states_dc,0,0.0005487811350914966,0.04749823517643587,0.30114687384387717,0.5138734739178691,0.6278209396966333,0.709211986681465
joint,44,wk inc rsv prop ed visits,2025-2026,states_dc,1,0.0005825064059452324,0.05035603222965839,0.3246606334841629,0.549396681749623,0.6659125188536953,0.7300150829562594
joint,44,wk inc rsv prop ed visits,2025-2026,states_dc,2,0.0006270701109601838,0.054144980327702645,0.3217993079584775,0.5686274509803921,0.6720492118415994,0.7427912341407151
joint,44,wk inc rsv prop ed visits,2025-2026,states_dc,3,0.0007045314207471083,0.06078446933679326,0.312156862745098,0.5411764705882353,0.6509803921568628,0.7286274509803922
separate,42,wk inc covid hosp,2025-2026,US,0,903.4060361716666,0.033166885345599736,0.3584905660377358,0.6226415094339622,0.7358490566037735,0.7924528301886793
separate,42,wk inc covid hosp,2025-2026,US,1,1162.160394663731,0.042666574075983336,0.28846153846153844,0.5,0.5384615384615384,0.5961538461538461
separate,42,wk inc covid hosp,2025-2026,US,2,1384.3639924089541,0.05082436908145656,0.13725490196078433,0.4117647058823529,0.5490196078431373,0.5882352941176471
separate,42,wk inc covid hosp,2025-2026,US,3,1510.476169494629,0.05545434491802461,0.14,0.4,0.5,0.56
separate,42,wk inc covid hosp,2025-2026,states_dc,0,19.939290258199826,0.03891366560845049,0.30780614132445433,0.5497595264520903,0.654458009618942,0.7277099519052904
separate,42,wk inc covid hosp,2025-2026,states_dc,1,23.57726181623979,0.044503594979239655,0.27262443438914025,0.5165912518853696,0.6282051282051282,0.7088989441930619
separate,42,wk inc covid hosp,2025-2026,states_dc,2,26.936848834555715,0.04896074690039287,0.28027681660899656,0.5001922337562476,0.6013071895424836,0.681276432141484
separate,42,wk inc covid hosp,2025-2026,states_dc,3,29.041789409268116,0.051922853517341404,0.2635294117647059,0.4764705882352941,0.5796078431372549,0.6705882352941176
separate,42,wk inc covid prop ed visits,2025-2026,US,0,0.0011337999862856922,0.0435072902374799,0.3584905660377358,0.660377358490566,0.7358490566037735,0.7547169811320755
separate,42,wk inc covid prop ed visits,2025-2026,US,1,0.0014264324015225626,0.05473646961356534,0.34615384615384615,0.5769230769230769,0.6730769230769231,0.6730769230769231
separate,42,wk inc covid prop ed visits,2025-2026,US,2,0.0016475176939776308,0.06322017229695649,0.23529411764705882,0.47058823529411764,0.5686274509803921,0.6274509803921569
separate,42,wk inc covid prop ed visits,2025-2026,US,3,0.0017429437627099736,0.06688195543223482,0.2,0.4,0.52,0.58
separate,42,wk inc covid prop ed visits,2025-2026,states_dc,0,0.0014087143372458985,0.04743365159373201,0.2952275249722531,0.48464668886422496,0.5819459859415465,0.632630410654828
separate,42,wk inc covid prop ed visits,2025-2026,states_dc,1,0.0017255671358129008,0.058026212527347645,0.2473604826546003,0.44381598793363497,0.5211161387631976,0.5920060331825038
separate,42,wk inc covid prop ed visits,2025-2026,states_dc,2,0.0019402180710014199,0.06524681140629957,0.23990772779700115,0.41753171856978083,0.4998077662437524,0.5755478662053056
separate,42,wk inc covid prop ed visits,2025-2026,states_dc,3,0.001977360687831747,0.06651303713565625,0.22509803921568627,0.4137254901960784,0.5062745098039215,0.5792156862745098
separate,42,wk inc flu hosp,2025-2026,US,0,925.5175923824224,0.024280968786367152,0.6122448979591837,0.9183673469387755,0.9795918367346939,0.9795918367346939
separate,42,wk inc flu hosp,2025-2026,US,1,1581.8987807680212,0.04150113972458085,0.5625,0.875,0.9375,0.9583333333333334
separate,42,wk inc flu hosp,2025-2026,US,2,2035.502965953167,0.05340145275212089,0.425531914893617,0.8723404255319149,0.8936170212765957,0.9361702127659575
separate,42,wk inc flu hosp,2025-2026,US,3,2399.3728820221004,0.06294758579927874,0.45652173913043476,0.7608695652173914,0.9130434782608695,0.9347826086956522
separate,42,wk inc flu hosp,2025-2026,states_dc,0,23.566814251667903,0.038750038098773816,0.413765506202481,0.6626650660264105,0.7454981992797118,0.7947178871548619
separate,42,wk inc flu hosp,2025-2026,states_dc,1,37.62154049215116,0.060615568325162406,0.3729575163398693,0.610702614379085,0.704248366013072,0.7630718954248366
separate,42,wk inc flu hosp,2025-2026,states_dc,2,48.05538449783276,0.07699297638506104,0.3537755527743012,0.5861493533583646,0.6871088861076345,0.7596996245306633
separate,42,wk inc flu hosp,2025-2026,states_dc,3,56.92530598886297,0.09100708401821697,0.35038363171355497,0.59846547314578,0.691389599317988,0.7527706734867861
separate,42,wk inc flu prop ed visits,2025-2026,US,0,0.0020178140057260153,0.03622647516864131,0.7346938775510204,0.8775510204081632,0.9183673469387755,0.9183673469387755
separate,42,wk inc flu prop ed visits,2025-2026,US,1,0.003117666198995721,0.055972481517885954,0.5,0.8333333333333334,0.8958333333333334,0.9166666666666666
separate,42,wk inc flu prop ed visits,2025-2026,US,2,0.0037874210347400147,0.06799680925935102,0.48936170212765956,0.7659574468085106,0.851063829787234,0.9148936170212766
separate,42,wk inc flu prop ed visits,2025-2026,US,3,0.0043471723832331985,0.07804620839587142,0.391304347826087,0.6956521739130435,0.782608695652174,0.8478260869565217
separate,42,wk inc flu prop ed visits,2025-2026,states_dc,0,0.002805825148834741,0.047119754926706406,0.4361744697879152,0.6774709883953581,0.7735094037615046,0.8207282913165266
separate,42,wk inc flu prop ed visits,2025-2026,states_dc,1,0.004172183908483082,0.0700681482035569,0.34763071895424835,0.6058006535947712,0.7189542483660131,0.7790032679738562
separate,42,wk inc flu prop ed visits,2025-2026,states_dc,2,0.005214013359200139,0.08790905040490539,0.31748018356278684,0.5540258656654151,0.6620775969962454,0.7342511472674176
separate,42,wk inc flu prop ed visits,2025-2026,states_dc,3,0.006145304345382622,0.10411616637445324,0.2804774083546462,0.5072463768115942,0.618073316283035,0.6798806479113384
separate,42,wk inc rsv hosp,2025-2026,US,0,299.30753416019155,0.0316192197507069,0.41509433962264153,0.6415094339622641,0.7924528301886793,0.9056603773584906
separate,42,wk inc rsv hosp,2025-2026,US,1,432.2781783196758,0.045666403794599186,0.34615384615384615,0.5961538461538461,0.6730769230769231,0.8076923076923077
separate,42,wk inc rsv hosp,2025-2026,US,2,569.5629775018521,0.060169340534740344,0.3137254901960784,0.6274509803921569,0.6862745098039216,0.7647058823529411
separate,42,wk inc rsv hosp,2025-2026,US,3,716.6966088273753,0.07571272013811275,0.36,0.62,0.68,0.7
separate,42,wk inc rsv hosp,2025-2026,states_dc,0,8.993839335450263,0.04975904586168367,0.29966703662597116,0.5168331483536811,0.6004439511653719,0.658157602663707
separate,42,wk inc rsv hosp,2025-2026,states_dc,1,11.17131017948302,0.05908201464191795,0.27828054298642535,0.49095022624434387,0.5829562594268477,0.6436651583710408
separate,42,wk inc rsv hosp,2025-2026,states_dc,2,13.894141000605897,0.07140983741713494,0.25990003844675125,0.46251441753171857,0.5547866205305652,0.6082276047673971
separate,42,wk inc rsv hosp,2025-2026,states_dc,3,16.968912252992578,0.08531337232077996,0.23411764705882354,0.42745098039215684,0.5223529411764706,0.5850980392156863
separate,42,wk inc rsv prop ed visits,2025-2026,US,0,0.00018871095626642157,0.019657390344076306,0.4716981132075472,0.7924528301886793,0.8679245283018868,0.9245283018867925
separate,42,wk inc rsv prop ed visits,2025-2026,US,1,0.0002516303288272157,0.02621149134118927,0.5769230769230769,0.7884615384615384,0.8269230769230769,0.9230769230769231
separate,42,wk inc rsv prop ed visits,2025-2026,US,2,0.00031142248081823977,0.03243984021109025,0.45098039215686275,0.7450980392156863,0.8431372549019608,0.8823529411764706
separate,42,wk inc rsv prop ed visits,2025-2026,US,3,0.00034097220519236184,0.035517936353859574,0.5,0.74,0.84,0.92
separate,42,wk inc rsv prop ed visits,2025-2026,states_dc,0,0.0004130370417892698,0.035564521946596865,0.34443211246762856,0.5730669626341103,0.6699963004069552,0.7365889752127266
separate,42,wk inc rsv prop ed visits,2025-2026,states_dc,1,0.0004683043019193007,0.040360030888972186,0.35294117647058826,0.6142533936651584,0.7039969834087482,0.7613122171945701
separate,42,wk inc rsv prop ed visits,2025-2026,states_dc,2,0.00051669109499181,0.044845665871468286,0.3660130718954248,0.621683967704729,0.7224144559784699,0.774317570165321
separate,42,wk inc rsv prop ed visits,2025-2026,states_dc,3,0.0005497572056966104,0.04824769338590973,0.3792156862745098,0.6431372549019608,0.736078431372549,0.7894117647058824
separate,43,wk inc covid hosp,2025-2026,US,0,708.7080171530318,0.026018906900413228,0.32075471698113206,0.6037735849056604,0.7547169811320755,0.8490566037735849
separate,43,wk inc covid hosp,2025-2026,US,1,937.388870922076,0.034414502406762595,0.3269230769230769,0.4807692307692308,0.5384615384615384,0.75
separate,43,wk inc covid hosp,2025-2026,US,2,1145.7245201439953,0.0420631612760636,0.21568627450980393,0.49019607843137253,0.5882352941176471,0.6078431372549019
separate,43,wk inc covid hosp,2025-2026,US,3,1245.5759012907608,0.045729020455097524,0.2,0.44,0.54,0.6
separate,43,wk inc covid hosp,2025-2026,states_dc,0,17.007198967892577,0.03473535040396966,0.29041805401405846,0.5334813170551239,0.6611172770995191,0.7410284868664447
separate,43,wk inc covid hosp,2025-2026,states_dc,1,20.46627676282726,0.04014470879340693,0.2790346907993967,0.5116892911010558,0.6308446455505279,0.721342383107089
separate,43,wk inc covid hosp,2025-2026,states_dc,2,23.872548169731328,0.04458426753832966,0.27835447904652055,0.5163398692810458,0.6247597078046905,0.7085736255286428
separate,43,wk inc covid hosp,2025-2026,states_dc,3,25.844436612035242,0.04719525987731578,0.2831372549019608,0.5184313725490196,0.6282352941176471,0.7227450980392157
separate,43,wk inc covid prop ed visits,2025-2026,US,0,0.0011082165903405885,0.04252557896026391,0.39622641509433965,0.6226415094339622,0.660377358490566,0.7358490566037735
