target,season,geography,location,horizon,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,config_id,seed
wk inc flu prop ed visits,2025-2026,states_dc,17,3,28,0.25298084027979156,0.04993775196983377,0.12369375262895356,0.07934933568100425,0.34934869354765397,8.0,12.0,15.0,17.0,0.2525932497587135,0.062078318343040284,0.13112406219099607,0.05939086922467714,0.3684353723260997,14.0,22.0,23.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,18,0,28,0.10548152074747992,0.03933278264147584,0.0402061360452891,0.02594260206071498,0.1753780169528909,10.0,20.0,24.0,26.0,0.09659228424861521,0.03464798448383656,0.03315458355970714,0.02878971620507152,0.15699563478917378,14.0,24.0,26.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,18,1,28,0.1691207452584564,0.04552805495063734,0.08046077379865735,0.04313191650916175,0.2515086294442881,12.0,16.0,19.0,21.0,0.18149451563171426,0.05021703209502477,0.07935898132936599,0.051918502207323504,0.28087602671777595,13.0,24.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,18,2,28,0.2169479910430559,0.048219728078794384,0.10952218386354735,0.05920607910071419,0.3260326177405659,4.0,13.0,19.0,21.0,0.24002207213689097,0.058454055584238884,0.10943826547625649,0.0721297510763956,0.3591840031386284,12.0,20.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,18,3,28,0.26106152736477467,0.04988100946369029,0.13299827520614085,0.07818224269494353,0.3701518003217643,4.0,10.0,13.0,15.0,0.2694638087848739,0.06602209185586616,0.12982859065483873,0.07361312627416905,0.3979715152609749,12.0,19.0,22.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,19,0,28,0.08693964932462499,0.03960675606478142,0.044049824486770056,0.003283068773073509,0.11441414721048204,17.0,22.0,23.0,24.0,0.08872300272473249,0.031030983088601034,0.0472911475665377,0.01040087206959376,0.12924258675968442,17.0,22.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,19,1,28,0.12741900343261123,0.04420149269291553,0.07735508957715785,0.005862421162537826,0.1673232032553642,16.0,20.0,20.0,21.0,0.14919150406406737,0.04658550365083604,0.08495287837120001,0.017653122042031306,0.19833788824954526,17.0,21.0,22.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,19,2,28,0.15649991516556444,0.04660959940668007,0.10293499955340572,0.006955316205478638,0.19838510959380073,13.0,18.0,19.0,21.0,0.18943740844224977,0.05549970122985471,0.11978427015526395,0.014153437057131096,0.23257308220501807,16.0,20.0,22.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,19,3,28,0.20750186247140096,0.048280079113681734,0.1415510469764147,0.0176707363813045,0.2649624421974295,9.0,15.0,16.0,18.0,0.22246848756572316,0.061727243781947515,0.14818602221811963,0.012555221565655998,0.2684227867050172,16.0,18.0,20.0,20.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,20,0,28,0.08011342194681081,0.03770722422724129,0.037750310050677915,0.004655887668891608,0.12375457896268927,17.0,22.0,23.0,26.0,0.08650077869213929,0.03252636050774538,0.03815118429417423,0.015823233890219682,0.13399166196547316,18.0,23.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,20,1,28,0.13023568255124543,0.04173085469910723,0.07659633302018451,0.011908494831953685,0.18343559239292517,12.0,22.0,24.0,24.0,0.1489943424885913,0.04609789431684188,0.07966737707878668,0.02322907109296273,0.20090077129094844,18.0,24.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,20,2,28,0.16392754402508297,0.043673923655733235,0.10599630364626848,0.014257316723081243,0.21853939039283432,13.0,18.0,24.0,24.0,0.19670800145223388,0.053607503121194326,0.11596054351527424,0.027139954815765335,0.2749641282094864,18.0,24.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,20,3,28,0.1928777367262829,0.045062665793815064,0.13040115639096653,0.017413914541501308,0.24004868051270023,10.0,15.0,18.0,20.0,0.21755552730599262,0.058219519581508804,0.13631036992366058,0.023025637800823243,0.2962964560969357,12.0,24.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,21,0,28,0.11476451189116746,0.04175819230044473,0.04205310855405,0.030953211036672732,0.18534570559859276,11.0,20.0,24.0,25.0,0.10189782291656044,0.036212531138687415,0.04019225660666659,0.02549303517120643,0.1711488408926303,15.0,22.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,21,1,28,0.16674753402849488,0.048907968692377755,0.07269332012283089,0.045146245213286224,0.26172695244895294,10.0,15.0,22.0,24.0,0.17185692142549835,0.05104425470317139,0.07652944693441974,0.04428321978790722,0.25981513923687044,15.0,22.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,21,2,28,0.1864433858644106,0.05281360209658843,0.08699606411644946,0.046633719651372696,0.28325847786618397,11.0,19.0,20.0,21.0,0.2190559165908337,0.056905717844922966,0.1122816960928204,0.04986850265309035,0.31785919583524763,14.0,20.0,21.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,21,3,28,0.2145173790340904,0.05476477317407009,0.09881886426845322,0.060933741591567094,0.3213971179211512,7.0,13.0,17.0,21.0,0.2304327275147721,0.06347114851204351,0.12132646908736155,0.045635109915367046,0.3413078180446164,14.0,19.0,21.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,22,0,28,0.10299625115140099,0.0454906969051302,0.043941040391750306,0.013564513854520477,0.17001732881180942,17.0,26.0,28.0,28.0,0.10086245590381901,0.042409566977508174,0.03700119016793291,0.02145169875837792,0.16999016074254963,16.0,26.0,27.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,22,1,28,0.15277155618686938,0.05480437596589226,0.06333074586101524,0.03463643435996188,0.23704738961532712,15.0,21.0,25.0,27.0,0.1754573202153757,0.06300632440385359,0.06995432109034533,0.04249667472117677,0.2871267591755113,19.0,23.0,26.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,22,2,28,0.16881744843386315,0.06164427556547984,0.06087196654255461,0.04630120632582871,0.26010678277816623,11.0,22.0,24.0,26.0,0.2144876746413805,0.0803032704555546,0.07176623650111792,0.062418167684707974,0.34777792319337675,19.0,23.0,27.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,22,3,28,0.1740060850263462,0.06543875270383939,0.05734192352215557,0.05122540880035123,0.28802188904955983,9.0,19.0,23.0,26.0,0.2152608964646098,0.09232271721257812,0.075805485848932,0.04713269340309967,0.33884548051237273,18.0,24.0,27.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,23,0,28,0.10611275286699706,0.03131351508911314,0.07256869730316913,0.0022305404747147923,0.15327288501430303,14.0,20.0,24.0,24.0,0.08665421697146727,0.02827438564210227,0.05064956242226824,0.007730268907096769,0.13218032882160283,12.0,23.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,23,1,28,0.1663216279408358,0.03598520138804578,0.12234930378263412,0.007987122770155902,0.2320512041915208,11.0,20.0,21.0,24.0,0.1536471997570129,0.04041989873670065,0.09468899535057176,0.0185383056697405,0.23419242797379772,12.0,21.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,23,2,28,0.21683759258938548,0.03889263156011863,0.1551585237333632,0.022786437295903655,0.2973075859481469,9.0,16.0,19.0,22.0,0.20633927435525698,0.047736442309056645,0.13593457202321751,0.02266826002298281,0.2861361349298129,16.0,21.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,23,3,28,0.26721574371905854,0.04079871560166003,0.1820864100009203,0.04433061811647823,0.35247003589756787,7.0,11.0,15.0,19.0,0.24678640346288586,0.05399702904620663,0.1599840638633845,0.032805310553294706,0.35911418028301145,14.0,19.0,22.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,24,0,28,0.11665740872664965,0.037954298989852364,0.05081944774998271,0.027883661986814568,0.18883591273333877,9.0,19.0,25.0,27.0,0.09675829889056882,0.031993609784340064,0.03570395005354963,0.029060739052679127,0.15921551131162734,14.0,21.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,24,1,28,0.21472299182202928,0.0443924205430591,0.10080847737338879,0.06952209390558141,0.3254394232062623,8.0,16.0,17.0,20.0,0.19309289694412216,0.04963369241445843,0.07954441083171225,0.06391479369795147,0.3164766373752997,15.0,21.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,24,2,28,0.29123423991932373,0.0490071286772803,0.13329351326936614,0.10893359797267729,0.4192876859451644,5.0,12.0,18.0,20.0,0.2799490011462869,0.06168568724536095,0.11662246551856438,0.10164084838236155,0.4444073962197663,10.0,19.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,24,3,28,0.35809379863970325,0.051697610741627965,0.15766365255188683,0.14873253534618847,0.4894593136268668,4.0,12.0,16.0,17.0,0.33000434725082006,0.07019730919893498,0.13821931664895978,0.12158772140292531,0.5018808993539243,13.0,17.0,22.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,25,0,28,0.11728618123067502,0.03571155537370309,0.06194857147562763,0.019626054381344307,0.18726576317567378,10.0,19.0,25.0,26.0,0.09754474679242327,0.031371120852353745,0.052042908126444284,0.014130717813625232,0.15829071844490974,13.0,20.0,23.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,25,1,28,0.2029267064709363,0.042040844831436,0.11414213458319074,0.04674372705630958,0.308148096781224,5.0,13.0,18.0,22.0,0.1955805438177711,0.04389472726412587,0.10994725031732304,0.04173856623632219,0.2919501002978362,11.0,19.0,20.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,25,2,28,0.28061975718434123,0.04589177057186253,0.15243357391623052,0.08229441269624817,0.3906434221426025,5.0,10.0,11.0,16.0,0.29894888642644707,0.05540022153196868,0.17061159664037992,0.07293706825409847,0.44104315440009056,9.0,17.0,19.0,21.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,25,3,28,0.36031894234387435,0.04804742665059166,0.19053572373788644,0.12173579195539629,0.4795216633065138,5.0,8.0,10.0,13.0,0.35614376657407565,0.06453641691980554,0.20577852481601444,0.08582882483825566,0.5085887203820549,4.0,15.0,19.0,21.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,26,0,28,0.08319485357054003,0.03559102008648156,0.03062223686846783,0.01698159661559064,0.13210344384424388,15.0,23.0,23.0,23.0,0.07267373189502604,0.02961036910795105,0.025792713035957635,0.017270649751117362,0.12416432139092175,17.0,24.0,28.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,26,1,28,0.14025904677396403,0.041164056183700705,0.06102962637289792,0.0380653642173654,0.22060115332715213,12.0,20.0,21.0,25.0,0.13432339605636553,0.04344845153400212,0.05529781309282933,0.03557713142953409,0.19685123568171972,18.0,24.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,26,2,28,0.18991867641464089,0.04419830185676287,0.08861197264986519,0.057108401908012835,0.278692398162093,8.0,16.0,18.0,20.0,0.20030279544350754,0.055364660850403064,0.09573713825433916,0.04920099633876531,0.3121006228518114,14.0,22.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,26,3,28,0.2435459190556582,0.0461831732333825,0.11744100905438562,0.07992173676789009,0.3312530597031582,8.0,14.0,16.0,16.0,0.22935482572960025,0.061624359544237846,0.11412035308504666,0.05361011310031576,0.35214495770250365,13.0,22.0,22.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,27,0,28,0.11950027914292624,0.04630202865815195,0.05971177873890037,0.013486471745873923,0.1984232773538679,11.0,25.0,26.0,27.0,0.10979310903716866,0.04132567855675757,0.040669844859239836,0.027797585621171256,0.17723655267134952,19.0,23.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,27,1,28,0.21551426784608654,0.05214063222234076,0.1206936769835327,0.04267995864021308,0.34153110935585573,4.0,19.0,23.0,25.0,0.20416768960256776,0.06113686465147383,0.09128730374489516,0.05174352120619877,0.3161199627635279,16.0,22.0,24.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,27,2,28,0.31228102813477365,0.05563938187984446,0.17919739258840034,0.07744425366652886,0.45628010539803654,4.0,11.0,17.0,20.0,0.3215911944582041,0.07259069046414596,0.16535619793374146,0.08364430606031668,0.4811666780318092,12.0,20.0,21.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,27,3,28,0.40483665384435724,0.057977708328601336,0.2270887114269578,0.1197702340887981,0.5372621961287223,5.0,9.0,14.0,18.0,0.3877943754672082,0.08201691152855228,0.20891999064205977,0.09685747329659615,0.5490653779557978,11.0,19.0,20.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,28,0,28,0.08783543739513414,0.041685778029799544,0.014730824845964493,0.031418834519370095,0.13760278443805873,16.0,23.0,26.0,28.0,0.08603711156438391,0.03240285275446432,0.029275825132205197,0.02435843367771439,0.14455522245216268,15.0,23.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,28,1,28,0.12147088882321007,0.05191508318145719,0.023715538215701996,0.04584026742605088,0.19539860589429736,16.0,22.0,25.0,26.0,0.15652180538829347,0.04693091730876867,0.0651993556268211,0.04439153245270372,0.24982921619834447,14.0,20.0,24.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,28,2,28,0.13361195196121747,0.058502494905665316,0.02634380826645571,0.048765648789096464,0.20939706556964666,13.0,24.0,26.0,27.0,0.19950265433988373,0.05622197738132897,0.08561317376473998,0.05766750319381477,0.3115384555394329,16.0,22.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,28,3,28,0.13388836652389727,0.06082225004114899,0.024840477530075157,0.04822563895267313,0.21008416591212153,11.0,21.0,26.0,27.0,0.20301485528115146,0.06523296141462694,0.08808012006268426,0.04970177380384024,0.32638253882166735,16.0,23.0,24.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,29,0,28,0.5641024937663915,0.012542922997077845,0.5322824517548408,0.019277119014472904,0.6093895156518556,3.0,4.0,4.0,7.0,0.1494048504381529,0.022980484754904475,0.016936871810362977,0.10948749387288545,0.20364687090577457,5.0,11.0,15.0,17.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,29,1,28,0.5469284947246374,0.015204393492262486,0.5115626623206164,0.020161438911758443,0.6028715091233607,4.0,4.0,6.0,6.0,0.29434271931381034,0.05978032500466389,0.044822362978239466,0.189740031330907,0.41808991723357825,10.0,15.0,18.0,21.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,30,0,28,0.08722302056466857,0.034222833281003305,0.04712775738342949,0.00587242990023578,0.13549672823864967,12.0,24.0,25.0,26.0,0.08075012576744654,0.027616265970527718,0.04179934100354228,0.011334518793376542,0.12363465376697819,17.0,22.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,30,1,28,0.11941318610680553,0.03983699517878805,0.06605892684361289,0.013517264084404578,0.191847056907136,12.0,22.0,25.0,25.0,0.1172140226421719,0.038706094672535184,0.0553936524493004,0.023114275520336312,0.18539304429543177,16.0,24.0,26.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,30,2,28,0.1276061867213107,0.043363951016008685,0.06893499479021716,0.015307240915084865,0.19923090895463247,10.0,21.0,24.0,26.0,0.13932421861224925,0.04548242294399038,0.07460342868001912,0.019238366988239757,0.20990866696334626,14.0,23.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,30,3,28,0.13096804696723627,0.04536867137526354,0.06978620050232047,0.015813175089652246,0.19309624699235428,13.0,18.0,20.0,22.0,0.1426748676384063,0.0508588791346928,0.08058657225363754,0.011229416250075962,0.2126334703674072,18.0,23.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,31,0,28,0.06886830263733788,0.027743603148093984,0.03410005806084803,0.007024641428395864,0.09997070147073828,15.0,21.0,24.0,25.0,0.05894243431076611,0.024012163251518955,0.02278040433677403,0.012149866722473129,0.09307199922875471,16.0,23.0,28.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,31,1,28,0.1016165731663426,0.030579507175994957,0.06206545571457473,0.008971610275772906,0.14641063492308604,14.0,18.0,19.0,23.0,0.09890309228727572,0.034253224254385956,0.04638710497593697,0.018262763056952788,0.1536853347190761,16.0,23.0,24.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,31,2,28,0.11973075673320083,0.03244520131711792,0.0770393538126803,0.010246201603402606,0.16642779786343453,10.0,18.0,21.0,22.0,0.1305965822698178,0.038911454838413365,0.07436655029835307,0.01731857713305137,0.19469950672714403,15.0,22.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,31,3,28,0.14355270535577566,0.033705020183874494,0.09078946144765486,0.019058223724246287,0.1982868513368885,7.0,16.0,20.0,20.0,0.1498696894248966,0.04273378879107434,0.08783989890657037,0.019296001727251898,0.23091989117866743,14.0,22.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,32,0,28,0.06029634288329955,0.030025091156889887,0.020054413815555366,0.010216837910854298,0.09552741190418601,17.0,23.0,25.0,26.0,0.055910186213464406,0.021816553325148383,0.026229930269386376,0.007863702618929647,0.09060170248973393,16.0,21.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,32,1,28,0.08673976224351107,0.03604487943452905,0.028406940420846575,0.022287942388135452,0.1381826833821833,17.0,22.0,24.0,27.0,0.10452376442847161,0.03237714918991043,0.054548773419797636,0.01759784181876355,0.1490109400646581,15.0,22.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,32,2,28,0.10872931033433617,0.040666669263585434,0.03948223611096973,0.028580404959781015,0.16215323470532894,16.0,23.0,25.0,26.0,0.14765852107419455,0.03859938238514325,0.0763008637400883,0.032758274948962975,0.21018656770796762,16.0,21.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,32,3,28,0.12807833906860375,0.04352566972769716,0.05068567520736352,0.03386699413354306,0.19173619360662997,14.0,20.0,25.0,25.0,0.16147123553690862,0.04447464231716449,0.08130400637996502,0.03569258683977913,0.23375525829489752,16.0,19.0,23.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,33,0,28,0.0891473655639034,0.04010949647555168,0.040337652747478824,0.008700216340872905,0.12733722408302128,17.0,25.0,27.0,27.0,0.09021676955591439,0.03493883591469623,0.035312834514249665,0.019965099126968488,0.13772289170481203,19.0,25.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,33,1,28,0.1434638473964752,0.045497131336040025,0.084117132988151,0.013849583072284155,0.21625517477514222,13.0,21.0,24.0,27.0,0.16971607874838518,0.04916462945629435,0.0846364664965493,0.03591498279554154,0.24835433212663924,15.0,25.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,33,2,28,0.19568929274014765,0.04829162443679271,0.11463659814477939,0.03276107015857554,0.2880635116016492,8.0,17.0,21.0,24.0,0.25290004238824004,0.05865420140729231,0.1335023373344812,0.06074350364646651,0.35418161760078704,12.0,21.0,24.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,33,3,28,0.2542004250864114,0.04992475229674829,0.1480775376903298,0.05619813509933327,0.3571041396353394,8.0,16.0,16.0,20.0,0.30449835358600214,0.0668585563162321,0.16415098994823005,0.07348880732153998,0.43174645514667254,14.0,20.0,24.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,34,0,28,0.12195376938229184,0.0409676955241467,0.05607868978024825,0.02490738407789689,0.20420064823701978,10.0,19.0,25.0,28.0,0.0969193002803127,0.036592551685267274,0.03394383514582817,0.026382913449217265,0.16310372808100226,16.0,24.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,34,1,28,0.2095477226002486,0.047662858759589574,0.10717998193981855,0.05470488190084048,0.33064101403579116,6.0,15.0,20.0,23.0,0.19677515797778294,0.0554129852172879,0.08367489646860708,0.05768727629188796,0.33411419872947473,10.0,19.0,22.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,34,2,28,0.29026488792432126,0.051965124696852515,0.14826913457363844,0.09003062865383032,0.4245113131473772,3.0,14.0,18.0,21.0,0.2901972327357283,0.0678968081711594,0.13726536850138116,0.08503505606318773,0.45903513612031754,13.0,18.0,19.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,34,3,28,0.3625471773120681,0.05450867902696305,0.1797073586317508,0.12833113965335424,0.5076383738778532,3.0,13.0,13.0,19.0,0.3519139679721306,0.07618204309956694,0.1695957661208388,0.10613615875172484,0.5426241529069366,12.0,19.0,21.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,35,0,28,0.12244648880208842,0.047494098200391896,0.05297637548621582,0.02197601511548071,0.1940527290571481,16.0,24.0,26.0,27.0,0.12025803720625465,0.03795064023195308,0.058954715372627864,0.0233526816016737,0.18467606511091933,15.0,23.0,24.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,35,1,28,0.20154090411080372,0.05511586068572638,0.10159872739535311,0.04482631602972422,0.29622346302494407,13.0,24.0,24.0,25.0,0.2146904795265513,0.05416677849790295,0.11373912283653792,0.046784578192110446,0.28088931792669347,19.0,25.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,35,2,28,0.2664096709475954,0.05953290092632296,0.13902916078982147,0.06784760923145096,0.38395396748092026,11.0,21.0,23.0,24.0,0.2958019149622674,0.06435547027977702,0.16405758795069597,0.0673888567317944,0.42460549595293917,18.0,23.0,23.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,35,3,28,0.326529700601848,0.06165233763800327,0.17603702422069464,0.08884033874315007,0.4393000429845415,8.0,18.0,19.0,21.0,0.32664529481822907,0.07136296135553838,0.1870102400733411,0.06827209338934956,0.4463014482943707,17.0,22.0,23.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,36,0,28,0.09771221316384111,0.03185054061615475,0.04385200964853815,0.022009662899148207,0.1611786768771708,8.0,18.0,24.0,28.0,0.0819238880797527,0.02795648995135719,0.03367543596988893,0.02029196215850659,0.134329500349104,14.0,22.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,36,1,28,0.17574210807508991,0.037311295547380885,0.08346567288769975,0.05496513964000928,0.26724762353114784,6.0,11.0,17.0,22.0,0.16024482644344704,0.043885432875948344,0.07035334503904259,0.0460060485284561,0.26876907309951065,12.0,21.0,24.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,36,2,28,0.24675946194734222,0.04112122278969289,0.11469312028392502,0.0909451188737243,0.3521504401578568,5.0,9.0,14.0,20.0,0.23513157688989622,0.057108902082958476,0.10276458003323952,0.07525809477369824,0.3799970898789923,10.0,20.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,36,3,28,0.31409503392920746,0.043347800564800344,0.13895540771520007,0.13179182564920705,0.43643003003671765,4.0,7.0,11.0,17.0,0.2840652556833681,0.06283719677522527,0.12469202121819449,0.09653603768994837,0.4487916692343824,10.0,21.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,37,0,28,0.16419721263825246,0.05486512800273688,0.08851670797752297,0.0208153766579926,0.24505182122811675,18.0,24.0,24.0,26.0,0.18651713918039003,0.04622168767976938,0.08990576132915953,0.050389690171461124,0.2844315499015791,16.0,22.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,37,1,28,0.2591376582434927,0.06690670033906708,0.13310053817037007,0.059130419734055584,0.3909107060171664,15.0,24.0,24.0,26.0,0.2969036444104868,0.07008868746825876,0.14652870415455926,0.08028625278766874,0.42898990084705557,17.0,24.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,37,2,28,0.3047944780839,0.0764338835096999,0.14234930726335102,0.08601128731084906,0.44343079905956984,15.0,22.0,24.0,25.0,0.4196243718703269,0.08403996713580272,0.20233211478219773,0.1332522899523265,0.5951756932416664,18.0,21.0,24.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,37,3,28,0.34070773289974216,0.08144406964060973,0.1392737392579084,0.119989924001224,0.49072646745480597,16.0,20.0,23.0,24.0,0.4645365566364583,0.09978939943284384,0.21704097411191392,0.1477061830917005,0.6669242649932927,20.0,23.0,23.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,38,0,28,0.1357529478962533,0.03496149297874502,0.09342118963072805,0.007370265286780246,0.2060104625998065,10.0,16.0,21.0,22.0,0.11248425009842852,0.032335364707163784,0.05923226326728984,0.020916622123974892,0.17106975280131897,12.0,21.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,38,1,28,0.21676528464610506,0.037429629234399686,0.16096902307649347,0.01836663233521192,0.29539663437753916,10.0,17.0,18.0,19.0,0.19978489623243836,0.04723153160644567,0.11475616802554717,0.037797196600445525,0.29629137623665475,16.0,18.0,20.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,38,2,28,0.2819681080648139,0.038902375505725936,0.21336413804522675,0.02970159451386122,0.3618416134850122,10.0,14.0,15.0,18.0,0.2765046735196903,0.0541991408151075,0.17910316106553206,0.043202371639050746,0.37861441577458904,12.0,19.0,20.0,20.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,38,3,28,0.3367913315248544,0.040382821176140365,0.2510435143586896,0.045364995990024436,0.4255386889708461,9.0,12.0,16.0,16.0,0.31995064315318966,0.0589941206672475,0.2224628615004672,0.038493660985474965,0.4395313848998097,10.0,18.0,21.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,39,0,28,0.09934930900318052,0.03669449016222801,0.04431161024536857,0.018343208595583943,0.16151946515310556,12.0,20.0,25.0,28.0,0.09357221842825063,0.03530838090830767,0.039070643582734654,0.019193193937208294,0.15694354914530673,15.0,23.0,26.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,39,1,28,0.16363965424276894,0.041350469246852144,0.09070404504334716,0.03158513995256963,0.24395912696490996,9.0,17.0,20.0,22.0,0.17200045109844378,0.0496973311298705,0.08519673894743938,0.03710638102113388,0.2512511152594344,16.0,21.0,24.0,24.0,Forward Separate,44
