config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95
B1 gated 0.20,42,wk inc flu prop ed visits,2025-2026,all,52,0.20000000000000007,5768.0,35.36560351108421,7.388309677266465,16.752536398405876,11.224757435411876,51.603316794116836,1679.0,3002.0,3667.0,4158.0,37.45877201101339,10.325401812514771,18.66849859592458,8.464871602574036,55.69990955372134,3123.0,4503.0,4944.0,5204.0,0.9422784222205971,0.9441207389469746,0.301155462184874,0.5385854341736696,0.6533963585434176,0.7354691876750701,0.5629201680672271,0.7807773109243697,0.8550420168067228,0.8987394957983195
B1 gated 0.20,42,wk inc flu prop ed visits,2025-2026,states_dc,51,0.0,5656.0,34.82262358147028,7.264255172381118,16.574637839270856,10.983730569818313,50.77701006093048,1640.0,2932.0,3584.0,4067.0,36.85597064220919,10.13762192450929,18.37532347670136,8.343025240998543,54.80314232063013,3048.0,4414.0,4848.0,5104.0,0.9526577919394097,0.9448299142497626,0.289390756302521,0.5169817927170868,0.6314775910364145,0.7162114845938374,0.5362394957983193,0.7773109243697479,0.8545168067226891,0.9002100840336137
B1 gated 0.20,42,wk inc flu prop ed visits,2025-2026,US,1,1.0,112.0,0.5429799296139297,0.12405450488534661,0.17789855913502042,0.24102686559356262,0.8263067331863567,39.0,70.0,83.0,91.0,0.6028013688041914,0.187779888005482,0.293175119223216,0.12184636157549342,0.8967672330912098,75.0,89.0,96.0,100.0,0.9007609433453466,0.9007609433453466,0.3482142857142857,0.625,0.7410714285714286,0.8125,0.6696428571428571,0.7946428571428571,0.8571428571428571,0.8928571428571429
B1 gated 0.20,42,wk inc rsv hosp,2025-2026,all,52,0.20000000000000007,6032.0,130967.80739130436,54820.763913043476,63723.82608695652,12423.217391304348,208366.0,2603.0,4094.0,4662.0,5048.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,0.9018954967042122,0.7524077750621645,0.4616294793779582,0.7299864773495608,0.8147396889790401,0.8669371196754566,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244761
B1 gated 0.20,42,wk inc rsv hosp,2025-2026,states_dc,51,0.0,5916.0,82052.66608695654,29072.926956521736,45712.086956521736,7267.652173913043,128044.0,2534.0,3983.0,4546.0,4932.0,94740.19007535864,28170.04025877443,55907.86834298157,10662.281473602627,146919.94591427944,2532.0,4219.0,4848.0,5257.0,0.973208321054176,0.866080868337818,0.4283299526707235,0.6732589587559162,0.7684246112237999,0.8336713995943207,0.4279918864097364,0.7131507775524004,0.8194726166328601,0.8886071670047331
B1 gated 0.20,42,wk inc rsv hosp,2025-2026,US,1,1.0,116.0,48915.141304347824,25747.83695652174,18011.739130434784,5155.565217391304,80322.0,69.0,111.0,116.0,116.0,79324.7408465523,24882.04718183363,49155.63961335304,5287.05405136564,123384.47107465833,57.0,86.0,100.0,107.0,0.6166441993043564,0.6166441993043564,0.5948275862068966,0.9568965517241379,1.0,1.0,0.49137931034482757,0.7413793103448276,0.8620689655172413,0.9224137931034483
B1 gated 0.20,42,wk inc rsv prop ed visits,2025-2026,all,51,0.2,5586.0,3.7793390792230763,1.2524834403041618,1.9482626248224046,0.5785930140965099,5.694977807965188,2139.0,3715.0,4408.0,4784.0,4.530466183071355,1.2624880197885773,3.0078391522688035,0.2601390110139758,6.751646229391813,2706.0,4144.0,4680.0,5001.0,0.9312085929650915,0.8342053392529543,0.36204790785398483,0.662774252070222,0.7871759626650868,0.861968670808722,0.5147666229916434,0.7725612543865138,0.86154240300846,0.908627902093687
B1 gated 0.20,42,wk inc rsv prop ed visits,2025-2026,states_dc,50,0.0,5475.0,3.7259821982305286,1.2351875920561513,1.923991547418659,0.5668030587557183,5.608802970738907,2109.0,3642.0,4321.0,4685.0,4.481922045837205,1.2402717937371235,2.9831665685240565,0.25848368357602614,6.672332616026171,2633.0,4042.0,4572.0,4893.0,0.8892253395461016,0.8313357885577705,0.3849923172499135,0.664053400673363,0.7880240073854127,0.8544878655379295,0.47904386432514,0.7359718382534125,0.8336847605173314,0.8925416343738655
B1 gated 0.20,42,wk inc rsv prop ed visits,2025-2026,US,1,1.0,111.0,0.053356880992547685,0.017295848248010635,0.024271077403745553,0.011789955340791494,0.08617483722628094,30.0,73.0,87.0,99.0,0.048544137234150395,0.02221622605145374,0.024672583744746984,0.0016553274379496655,0.07931361336564137,73.0,102.0,108.0,108.0,1.09914160664105,1.09914160664105,0.2702702702702703,0.6576576576576577,0.7837837837837838,0.8918918918918919,0.6576576576576577,0.918918918918919,0.972972972972973,0.972972972972973
B1 gated 0.20,43,wk inc covid hosp,2025-2026,all,52,0.20000000000000007,9048.0,227686.61304347825,52479.134782608686,91772.91304347827,83434.56521739131,330268.0,3273.0,5337.0,6222.0,6803.0,251503.70978939498,102039.96804152087,70756.4623304223,78707.27941745178,396424.6389596296,4576.0,7150.0,7993.0,8484.0,0.9802756013603591,0.9053012110005821,0.352265043948614,0.5891818796484112,0.6827360829389227,0.7404101870633313,0.5195176921343251,0.7918187964841109,0.8741717376605818,0.9417399143565475
B1 gated 0.20,43,wk inc covid hosp,2025-2026,states_dc,51,0.0,8874.0,127857.32652173913,35189.5004347826,52464.434782608696,40203.39130434783,190548.0,3219.0,5235.0,6107.0,6683.0,137533.1523161514,55676.68777243521,42712.03193647525,39144.43260724092,215812.05818140364,4475.0,7011.0,7848.0,8317.0,1.0063640721601799,0.9296473204353656,0.3627450980392158,0.589925625422583,0.6881902186161821,0.7530989407257158,0.5042821726391706,0.7900608519269777,0.8843813387423937,0.937232364210052
B1 gated 0.20,43,wk inc covid hosp,2025-2026,US,1,1.0,174.0,99829.28652173912,17289.634347826086,39308.47826086957,43231.17391304348,139720.0,54.0,102.0,115.0,120.0,113970.55747324359,46363.28026908566,28044.430393947056,39562.84681021086,180612.58077822594,101.0,139.0,145.0,167.0,0.8759217181610754,0.8759217181610754,0.3103448275862069,0.5862068965517241,0.6609195402298851,0.6896551724137931,0.5804597701149425,0.7988505747126436,0.8333333333333334,0.9597701149425287
