config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95,candidate
forward:direct:100:64:128:8,43,wk inc flu hosp,2025-2026,states_dc,51,0.0,5712.0,329651.51148005604,108523.1686743398,167326.66562495448,53801.67718076172,496029.4962668892,2647.0,4160.0,4650.0,4888.0,369731.63260869565,98349.24130434784,189960.8260869565,81421.56521739133,551635.0,2996.0,4421.0,4894.0,5153.0,0.9245057275054396,0.891596721530564,0.4634103641456583,0.7282913165266105,0.8140756302521011,0.8557422969187678,0.5245098039215685,0.7739845938375353,0.8567927170868349,0.9021358543417368,direct
forward:direct:100:64:128:8,43,wk inc flu hosp,2025-2026,US,1,1.0,112.0,264672.0819989942,76879.75476563827,140300.99787173065,47491.32936162534,401135.2829589844,60.0,97.0,104.0,105.0,312255.5904347826,84144.11217391305,154578.91304347827,73532.5652173913,469564.0,60.0,89.0,96.0,99.0,0.8476135899775775,0.8476135899775775,0.5357142857142857,0.8660714285714286,0.9285714285714286,0.9375,0.5357142857142857,0.7946428571428571,0.8571428571428571,0.8839285714285714,direct
forward:direct:100:64:128:8,43,wk inc flu prop ed visits,2025-2026,all,52,0.2,5768.0,47.58169561749528,5.785014940816087,38.546031409886886,3.25064926679228,62.63222382481763,1639.0,2769.0,3305.0,3683.0,37.45877201101338,10.32540181251476,18.668498595924568,8.464871602574023,55.69990955372134,3123.0,4503.0,4944.0,5204.0,1.311088128262517,1.2702417367954728,0.2878501400560224,0.4832983193277311,0.5700280112044819,0.638060224089636,0.5629201680672271,0.7807773109243697,0.8550420168067228,0.8987394957983195,direct
forward:direct:100:64:128:8,43,wk inc flu prop ed visits,2025-2026,states_dc,51,0.0,5656.0,46.77890404502571,5.689896572224869,37.89705105970895,3.19195641309187,61.56134444250347,1604.0,2712.0,3241.0,3610.0,36.85597064220919,10.13762192450928,18.375323476701357,8.34302524099853,54.80314232063013,3048.0,4414.0,4848.0,5104.0,1.3059181606848376,1.269235438109784,0.281687675070028,0.476890756302521,0.5696778711484595,0.6346288515406163,0.5362394957983193,0.7773109243697479,0.8545168067226891,0.9002100840336137,direct
forward:direct:100:64:128:8,43,wk inc flu prop ed visits,2025-2026,US,1,1.0,112.0,0.8027915724695648,0.0951183685912172,0.6489803501779374,0.05869285370041,1.0708793823141605,35.0,57.0,64.0,73.0,0.6028013688041913,0.1877798880054818,0.2931751192232158,0.1218463615754933,0.8967672330912095,75.0,89.0,96.0,100.0,1.3317679985732356,1.3317679985732356,0.3125,0.5089285714285714,0.5714285714285714,0.6517857142857143,0.6696428571428571,0.7946428571428571,0.8571428571428571,0.8928571428571429,direct
forward:direct:100:64:128:8,43,wk inc rsv hosp,2025-2026,all,52,0.2,6032.0,213390.5363839832,34190.53894108161,170471.90743528306,8728.090007618504,310821.5604636752,1551.0,2997.0,3793.0,4297.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,1.2600113488478966,1.225924919245879,0.247870182555781,0.4783637592968223,0.619371196754564,0.7034144692359705,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244761,direct
forward:direct:100:64:128:8,43,wk inc rsv hosp,2025-2026,states_dc,51,0.0,5916.0,114126.79249990488,21400.375519915156,87558.61196409166,5167.805015898056,170542.6537253939,1527.0,2951.0,3726.0,4220.0,94740.19007535864,28170.04025877443,55907.86834298157,10662.281473602628,146919.94591427944,2532.0,4219.0,4848.0,5257.0,1.2621743872003428,1.2046291273969965,0.2581135902636918,0.498816768086545,0.629817444219067,0.7133198106828939,0.4279918864097364,0.7131507775524004,0.8194726166328601,0.8886071670047331,direct
forward:direct:100:64:128:8,43,wk inc rsv hosp,2025-2026,US,1,1.0,116.0,99263.74388407831,12790.16342116646,82913.2954711914,3560.2849917204485,140278.90673828125,24.0,46.0,67.0,77.0,79324.7408465523,24882.04718183363,49155.63961335304,5287.05405136564,123384.47107465832,57.0,86.0,100.0,107.0,1.2513591954381105,1.2513591954381105,0.2068965517241379,0.396551724137931,0.5775862068965517,0.6637931034482759,0.4913793103448275,0.7413793103448276,0.8620689655172413,0.9224137931034484,direct
forward:direct:100:64:128:8,43,wk inc rsv prop ed visits,2025-2026,all,51,0.2,5586.0,4.301173682894291,1.5438400351999757,1.745704974667393,1.0116286730269026,6.371347293774297,2393.0,3831.0,4427.0,4750.0,4.530466183071346,1.2624880197885668,3.007839152268794,0.2601390110139662,6.751646229391804,2706.0,4144.0,4680.0,5001.0,1.0209098771713965,0.9493887624558736,0.4554028858011213,0.6991156920386935,0.8032948518475931,0.8573371875602389,0.5147666229916434,0.7725612543865138,0.86154240300846,0.908627902093687,direct
forward:direct:100:64:128:8,43,wk inc rsv prop ed visits,2025-2026,states_dc,50,0.0,5475.0,4.249406998983843,1.5230134067355687,1.7331832820689017,0.9932103101793532,6.290906139613062,2328.0,3746.0,4332.0,4651.0,4.481922045837196,1.2402717937371133,2.983166568524047,0.2584836835760167,6.672332616026163,2633.0,4042.0,4572.0,4893.0,1.0095413842126453,0.9481215771993818,0.4228572108550052,0.6824531736069254,0.7901546008455275,0.8486985114773258,0.47904386432514,0.7359718382534125,0.8336847605173314,0.8925416343738655,direct
