candidate,seed,target,season,kind,age_days,geography,location,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95,n,denominator_near_zero,mae_ratio,wis_ratio
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,MT,1.0566040494416737,1.5068747401373137,0.007844132678841102,0.01118690146822477,1.5,0.011135864,0.35,0.675,0.725,0.75,40,False,1.0045831600915425,0.7044026996277825
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NC,3.081569789725801,4.259769690036774,0.0027428308494545964,0.0037915181270141334,10.475,0.009323545,0.5,0.775,0.85,0.95,40,False,0.4066605761248759,0.2941832627688585
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,ND,1.1185325185601729,1.3052475661039726,0.018157998129896276,0.021189087014543147,0.975,0.015827924,0.45,0.825,0.825,0.825,40,False,1.3387154196784716,1.1472128114958853
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NE,0.8881202219702429,1.1178471937988241,0.004414117817382863,0.005555902335285585,1.35,0.0067097433,0.525,0.725,0.75,0.8,40,False,0.828034943745876,0.6578668194707227
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NH,1.3534307677550808,1.8290060699216302,0.008805673415114392,0.011899855175234394,1.7,0.011060518,0.35,0.675,0.775,0.8,40,False,1.0758858933055253,0.7961357234072771
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NJ,3.1262422120609057,4.42548258711652,0.002444095745785533,0.0034598416982825632,4.6829267,0.0036611115,0.4634146341463415,0.5853658536585366,0.6829268292682927,0.7804878048780488,41,False,0.9450249626620969,0.6675829972365772
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NM,1.173176836282169,2.0243105903272425,0.004979528361082822,0.008592150547498855,2.275,0.009656197,0.375,0.825,0.95,0.95,40,False,0.8898068155906161,0.5156821042210511
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NV,1.1675532159779383,1.6733130812644958,0.005849466619733149,0.008383334377629293,0.825,0.004133268,0.425,0.725,0.85,0.95,40,False,2.028258309628144,1.415216039816519
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,NY,17.870497435310615,27.644076180458068,0.007070425672667417,0.010937322065656719,35.525,0.014055394,0.35,0.675,0.75,0.85,40,False,0.7781583390030309,0.5030400187961284
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,OH,4.608335006426652,6.635974663059886,0.0022397769241567786,0.0032252652853759383,0.9268293,0.00045046437,0.2926829268292683,0.5853658536585366,0.6585365853658537,0.8780487804878049,41,False,7.159867321003313,4.9721508733934145
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,OK,7.8549618501134795,10.154764954636736,0.016641872630491678,0.02151433809512439,11.219512,0.02377016,0.24390243902439024,0.4146341463414634,0.5609756097560976,0.5853658536585366,41,False,0.9050986324100654,0.7001161779647783
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,OR,4.456863805015836,7.131793487084964,0.009134790773341988,0.014617328281354727,9.425,0.019317485,0.325,0.675,0.725,0.825,40,False,0.7566889488337402,0.47287678671848765
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,PA,17.339386051260906,21.69389247894287,0.0057172867211548635,0.007153090832244436,15.6,0.005143762,0.375,0.65,0.75,0.775,40,False,1.390634099260132,1.1114990786703627
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,RI,2.296275937398366,3.364146360766077,0.021105482693729423,0.030920470680350816,3.675,0.033777583,0.05,0.35,0.5,0.575,40,False,0.915413987596304,0.6248369978756234
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,SC,2.6694613175210744,3.14403241276741,0.004162578547321742,0.004902592814352148,3.2,0.0049898652,0.5,0.725,0.85,0.9,40,False,0.982510114349274,0.834206649294688
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,SD,1.5821599155099324,1.8316007460126127,0.017918006767067476,0.02074293138127086,1.6341463,0.018506754,0.3170731707317073,0.6829268292682927,0.7317073170731707,0.7317073170731707,41,False,1.1208303132441384,0.9681874161516124
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,TN,2.4984300849541374,3.8234790325164796,0.003628802188000938,0.005553346944757993,0.45,0.00065359485,0.25,0.6,0.775,0.95,40,False,8.496620297342414,5.552067002533186
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,TX,11.499505668557209,19.206199073791502,0.004709824503740336,0.00786623613472313,35.75,0.01464204,0.25,0.675,0.75,0.825,40,False,0.5372363377284336,0.32166449422537646
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,UT,0.7305683374307903,0.8568128705080253,0.003660162179061001,0.004292649848739521,0.1,0.00050100207,0.4,0.725,0.9,0.95,40,False,8.568128577405188,7.305683265444739
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,VA,2.2301742556770177,3.119445149491473,0.0031013412886722407,0.004337985704587627,2.6585367,0.0036970337,0.3170731707317073,0.6097560975609756,0.7804878048780488,0.8780487804878049,41,False,1.1733692379161007,0.8388728576395835
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,VT,0.6612446846288254,0.8670552998264472,0.011002413264295874,0.014426884560960113,0.85365856,0.014203976,0.2682926829268293,0.4146341463414634,0.5121951219512195,0.5121951219512195,41,False,1.0156933270092507,0.7746008978115566
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,WA,1.9713626253527146,2.7090568065643312,0.0036965364637073527,0.0050797996973935364,0.65,0.0012188263,0.325,0.525,0.65,0.85,40,False,4.1677798552799175,3.032865688710565
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,WI,3.2487026008985405,3.6009210288958613,0.004041681865711492,0.004479873663511774,2.85,0.0035456594,0.475,0.6,0.8,0.825,40,False,1.2634811050494068,1.1398956875815665
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,WV,2.1927925597108016,2.7635985075349234,0.005388365375138222,0.006791011052476754,2.195122,0.0053940895,0.24390243902439024,0.7317073170731707,0.8292682926829268,0.8292682926829268,41,False,1.2589726234163299,0.9989388089405858
separate,44,wk inc flu hosp,2025-2026,revision,11,states_dc,WY,0.45539471167333545,0.6848928064129122,0.005326255363528024,0.008010444324648335,0.5,0.0058479547,0.4,0.65,0.825,0.875,40,False,1.3697856128258243,0.9107894233466709
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,US,US,0.00038626180650654546,0.0005090619379188865,0.006934684615279601,0.009139355560515924,,,0.25,0.5,0.5833333333333334,0.6666666666666666,12,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,AK,0.0016107952530319835,0.00206150642882746,0.029901528978346907,0.03826817474449609,,,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,AL,0.0005187455848397463,0.0007746250888046164,0.006181430704105011,0.009230519638227188,,,0.15384615384615385,0.46153846153846156,0.6153846153846154,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,AR,0.00053008160897838,0.0006753313349550948,0.007712521127772904,0.009825859076919387,,,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,AZ,0.00018578403890810372,0.0002639233134686947,0.0029156330735461426,0.004141924926122636,,,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,CA,0.0001920444862706817,0.00029308497099778976,0.003596340287445772,0.005488485034444542,,,0.3076923076923077,0.46153846153846156,0.7692307692307693,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,CO,0.0005205776497581896,0.0006073632371576073,0.011393688971465034,0.013293132772969316,,,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,CT,0.00016158994015000205,0.00021574406463724488,0.0027314056152131466,0.0036467898252332594,,,0.46153846153846156,0.6153846153846154,0.6923076923076923,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,DC,0.0004158167635687521,0.000555607897695154,0.008695458225641543,0.011618736153829735,,,0.0,0.0,0.0,0.23076923076923078,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,DE,0.0003315026908763003,0.00040327999270700204,0.005465835500930077,0.006649303796376335,,,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,FL,0.0012528134624817935,0.0015345603729096742,0.020981643569519433,0.025700233709587492,,,0.3076923076923077,0.6153846153846154,0.6153846153846154,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,GA,0.0005318799473173577,0.0006570282947415343,0.009202078983237081,0.011367276192545907,,,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,HI,0.002317807433471071,0.0028713530001158896,0.039553039747142776,0.04899921266176184,,,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,IA,0.00018006269260126447,0.00023782846367864224,0.0031206739694708096,0.004121814936116094,,,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,ID,0.0004051603887554875,0.0005429947677140052,0.009915825683723985,0.013289160572593979,,,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.5384615384615384,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,IL,0.0002511903627922199,0.0003093903550716977,0.003962618019176105,0.004880743760780838,,,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,IN,0.00016797793356419064,0.0002411621770499131,0.0024034626609042648,0.003450597798551638,,,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,KS,0.00014164277467639948,0.00020057651496384866,0.002519438529825994,0.0035677089857400267,,,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,KY,0.0002933879512133245,0.00038938312970388395,0.004407210291005508,0.00584922908141891,,,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,LA,0.002112509013371843,0.0023069319118244145,0.030269515946401752,0.03305534407201168,,,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MA,0.00013809933511154448,0.00018836623460699158,0.002342653791031735,0.0031953584226022333,,,0.46153846153846156,0.6923076923076923,0.8461538461538461,0.8461538461538461,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MD,0.0003858626502749812,0.0005114046507515013,0.006121888350281823,0.008113669906855338,,,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,ME,0.0006233837327381236,0.0006575939209701923,0.011350766999261883,0.011973676862368991,,,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MI,0.0002612636576145405,0.0003133882687856945,0.0040956873764335456,0.004912816379083322,,,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MN,0.00029136925005639376,0.0004117107242704011,0.004090541960712541,0.0057800196588262825,,,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MO,0.00021461093518629912,0.0002758568443823606,0.0034436943664116777,0.004426459724016357,,,0.0,0.0,0.0,0.0,1,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MS,0.0005749384738017422,0.0007466940800301158,0.007670964647790861,0.00996256843406325,,,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,MT,0.00046839166590451406,0.0005229241863931888,0.006567466804518335,0.0073320844186778,,,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NC,0.002894600090784111,0.003927975660189986,0.028830703636245496,0.0391232980714259,,,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.38461538461538464,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,ND,0.0003054719205252592,0.0003358203326710142,0.007692569830567638,0.00845682102353044,,,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NE,0.00028704137003468196,0.0003566063633815457,0.007097957930385752,0.008818160827076022,,,0.0,0.0,0.0,0.07692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NH,0.00029860243251579144,0.0004223718872078909,0.004351538120672616,0.006155232403166616,,,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NJ,0.00042301111021795525,0.0005184786770349512,0.006602331780057541,0.00809238377901297,,,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NM,0.00047202620684402065,0.0005612980547504356,0.007432313918657682,0.008837948580714464,,,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NV,0.0003635648609607023,0.0004896584611672622,0.009295957163212944,0.012520033062567194,,,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,NY,0.00034900222535780084,0.00039785529728620674,0.007275430127472707,0.008293839425473966,,,0.38461538461538464,0.5384615384615384,0.6153846153846154,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,OH,0.00013142684360751555,0.0001839349670962502,0.002056436533801119,0.0028780314264399303,,,0.23076923076923078,0.5384615384615384,0.5384615384615384,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,OK,0.0006278502953133271,0.0008068484290001484,0.01096490654905568,0.014090966730889139,,,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,OR,0.00023597719353523627,0.00032399510382674634,0.0042495442374181494,0.005834595732714549,,,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.46153846153846156,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,PA,0.0001186957273941431,0.00016568287257821514,0.002228610377750541,0.0031108328610449268,,,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,RI,0.000263518114801244,0.00031453585520816536,0.006458781218584487,0.007709216786565742,,,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,SC,0.0001912554093205563,0.00028258961929868045,0.00194622496405607,0.002875646621531035,,,0.46153846153846156,0.6923076923076923,0.7692307692307693,0.8461538461538461,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,SD,0.0002191199597113775,0.0002830963393744941,0.003720834772705119,0.004807205628175611,,,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.3076923076923077,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,TN,0.0002802328414141191,0.00039060490850645763,0.0041436186946934815,0.005775617850352525,,,0.38461538461538464,0.6923076923076923,0.6923076923076923,0.7692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,TX,0.0007876832170075547,0.000977788299608689,0.011835962245143375,0.014692537746174149,,,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,UT,0.00033695730321435573,0.00044394697761163116,0.006504969873024064,0.008570408437613336,,,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.6153846153846154,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,VA,0.00023794243176254354,0.00033658303660698806,0.0034315328746970454,0.004854097466461448,,,0.3076923076923077,0.6923076923076923,0.7692307692307693,0.8461538461538461,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,VT,0.0006092521832821959,0.0006543323957325461,0.010489898892195605,0.011266074806896988,,,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,WA,0.00028532717429509505,0.000414598321255583,0.0053723828980224335,0.0078064100840205,,,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,WI,0.00010131067019214862,0.00016236051249926767,0.0015709520369582529,0.002517608237597831,,,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,WV,0.00014256309092818272,0.00019843381652698063,0.0021629974614248396,0.003010679963616391,,,0.15384615384615385,0.5384615384615384,0.5384615384615384,0.6923076923076923,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,4,states_dc,WY,0.0019210504855003158,0.002136248941978385,0.034563702203732415,0.038435570965408235,,,0.0,0.0,0.0,0.0,17,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,US,US,0.00026818907290125145,0.00038696572300978005,0.00481488618990056,0.0069473222586168264,,,0.25,0.625,0.625,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,AK,0.002008544506724043,0.0025276333617512137,0.03728503151412997,0.046920986432494545,,,0.0,0.0,0.0,0.0,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,AL,0.0004552775255781497,0.0006731984321959317,0.005425138175136715,0.008021908196128219,,,0.375,0.375,0.625,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,AR,0.0005866009530449368,0.0007687286670261528,0.008534859854221652,0.011184760960468863,,,0.0,0.0,0.0,0.125,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,AZ,0.00016346584489719648,0.00023756615701131523,0.0025653787407064546,0.003728284456556906,,,0.125,0.5,0.5,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,CA,0.00013434020973205485,0.000224879797315225,0.0025157353791576183,0.004211234025107491,,,0.25,0.75,0.875,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,CO,0.00026296483597632134,0.0003531710899551399,0.005755413343116523,0.007729723998967861,,,0.375,0.625,0.625,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,CT,0.00010077636710617377,0.00017277233564527705,0.001703454650327012,0.002920425165681295,,,0.375,0.75,0.75,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,DC,0.0003735179769833137,0.0005018026895413641,0.0078109163697714324,0.010493574830828214,,,0.125,0.125,0.125,0.25,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,DE,0.00031429817374927275,0.00039170928357634693,0.00518216642952469,0.0064585252763887865,,,0.0,0.25,0.25,0.25,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,FL,0.0012763476546767735,0.0016178375226445496,0.02137578527306839,0.02709492775267457,,,0.25,0.375,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,GA,0.00043989244662794664,0.0005427960713859648,0.007610599080518607,0.00939093933861762,,,0.125,0.5,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,HI,0.0016183698039916952,0.002117090189130977,0.027617240439598456,0.036127829771251216,,,0.125,0.375,0.375,0.375,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,IA,0.00019027494551467143,0.00025092911164392717,0.0032976629468993175,0.0043488628075982645,,,0.125,0.25,0.375,0.375,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,ID,0.0002857463240102136,0.00039228061359608546,0.006993306397383637,0.00960060828125658,,,0.375,0.5,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,IL,0.00020343048874169853,0.00027075807156506926,0.0032091888851821194,0.004271305639653895,,,0.25,0.375,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,IN,0.0001436642908937875,0.00020111437697778456,0.0020555780842282947,0.0028775856767663797,,,0.25,0.75,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,KS,0.00013812539326191537,0.00020346345263533294,0.002456873910628219,0.003619059730734685,,,0.5,0.75,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,KY,0.00035510343129831396,0.0004646455345209688,0.00533428687278082,0.006979804633904701,,,0.125,0.25,0.25,0.25,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,LA,0.002305420017763264,0.0025422778708161786,0.0330336805898189,0.03642754661104458,,,0.125,0.125,0.25,0.25,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MA,0.00011421481119253693,0.0001757407808327116,0.0019374876802705412,0.0029811860145749014,,,0.25,0.75,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MD,0.0002937653414562152,0.00040216644993051887,0.004660722203342964,0.0063805556276289215,,,0.375,0.375,0.5,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,ME,0.0007034948179186714,0.0007304977016246994,0.012809454825375587,0.01330113182167611,,,0.0,0.0,0.125,0.125,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MI,0.0001541641500756194,0.00020116058567509754,0.0024167470100065706,0.0031534844107595564,,,0.375,0.375,0.5,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MN,0.0003576611304568992,0.0004925776011077687,0.00502121573078375,0.006915312257036291,,,0.125,0.25,0.375,0.375,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MS,0.0002754297351424137,0.00044811003317590803,0.0036748484533606334,0.005978789695674674,,,0.25,0.5,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,MT,0.0004400742500958744,0.00048689534014556557,0.006170419414800483,0.0068269126383912635,,,0.0,0.0,0.0,0.125,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NC,0.003730739077588584,0.004871068929787725,0.03715878854304179,0.04851666561939165,,,0.0,0.0,0.0,0.0,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,ND,0.00027364500302373137,0.00029893272403569426,0.0068910860642324824,0.00752789601850241,,,0.0,0.0,0.0,0.0,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NE,0.00030237847914775,0.0003729202890099259,0.007477213907477625,0.009221571519324647,,,0.0,0.0,0.0,0.0,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NH,0.0003519970194959213,0.0004930592767777853,0.005129658307852663,0.007185360884614817,,,0.125,0.25,0.25,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NJ,0.00034774433992899265,0.0004821957627427764,0.005427572589441806,0.0075260822509493185,,,0.5,0.5,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NM,0.0005315457926601242,0.0006469951695180498,0.008369482744624894,0.01018729709069373,,,0.0,0.0,0.0,0.0,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NV,0.00030488748588338593,0.0004441362907527946,0.0077956406482253444,0.011356080789976387,,,0.0,0.125,0.375,0.375,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,NY,0.00021151629894081017,0.0002752218206296675,0.004409347396532573,0.005737376383471865,,,0.25,0.5,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,OH,9.083888565051576e-05,0.00014178278797771782,0.0014213565358030143,0.002218476051454711,,,0.25,0.375,0.5,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,OK,0.0008323721375136697,0.0010413609124952927,0.01453671802020952,0.018186540923185994,,,0.0,0.125,0.125,0.125,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,OR,0.00017556325919545286,0.0002622243955556769,0.003161592971080838,0.004722211296566212,,,0.0,0.25,0.5,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,PA,6.799301155811206e-05,0.00011591269503696822,0.0012766249847372191,0.002176356645211205,,,0.25,0.875,0.875,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,RI,0.00022600374910404714,0.0002896322330343537,0.005539310916609553,0.007098833522051814,,,0.5,0.625,0.75,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,SC,0.00017302937588639273,0.0002703123464016244,0.0017607559025989037,0.0027507124558116686,,,0.25,0.875,0.875,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,SD,0.00021459677218761342,0.0002719217627600301,0.00364402737713944,0.004617452247004301,,,0.375,0.5,0.5,0.5,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,TN,0.00017686948468073513,0.0002545430907048285,0.0026152527289293346,0.0037637612491354657,,,0.625,0.625,0.875,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,TX,0.000529186811396832,0.0007408072415273637,0.00795171838764801,0.01113158989848401,,,0.375,0.5,0.5,0.5,8,False,,
