target,season,model,geography,horizon,n,wis,ae_median,interval_coverage_50,interval_coverage_95,underprediction,dispersion,overprediction,bias,rwis,rwis_n,wis_ratio,rank
wk inc covid prop ed visits,2025-2026,B0-96f18bffffa1-s43,states_dc,1,1405,0.000549071547170659,0.0008510525935373085,0.3373665480427046,0.7743772241992882,4.428894985339747e-05,0.00019388728175648577,0.00031089531556075797,0.40656939501779354,1.5182073603863524,1405,1.3119063647460354,13.0
wk inc covid prop ed visits,2025-2026,B0-96f18bffffa1-s44,states_dc,1,1405,0.0004781729091183092,0.0007459000142871449,0.44483985765124556,0.8868327402135231,4.8609752881877496e-05,0.00021839534083867824,0.00021116781539773827,0.30702491103202845,1.3411623622681161,1405,1.1425069941321477,5.0
wk inc covid prop ed visits,2025-2026,B0-b1e265a36c11-s42,states_dc,1,1405,0.0005212935927793177,0.0007960184250239095,0.34519572953736655,0.7836298932384341,6.0098323498648e-05,0.00018703338974704846,0.0002741618795336059,0.3454092526690391,1.4509417529871813,1405,1.2455360067236427,9.0
wk inc covid prop ed visits,2025-2026,B0-c20800f1557e-s42,states_dc,1,1405,0.0004963474567363523,0.0007393832887044707,0.2896797153024911,0.6854092526690392,6.33301732833912e-05,0.00013603620680034624,0.0002969810766526033,0.37669750889679715,1.3677389741642543,1405,1.1859317623966008,7.0
wk inc covid prop ed visits,2025-2026,B0-fa4e4645314c-s42,states_dc,1,1405,0.00046960039766283563,0.0007197737056517171,0.4234875444839858,0.8327402135231317,5.9238889475585286e-05,0.0001942476158115552,0.00021611389237568342,0.28064056939501775,1.2484660386716981,1405,1.122024540801164,3.0
wk inc covid prop ed visits,2025-2026,B0-fa4e4645314c-s43,states_dc,1,1405,0.00047046236023234525,0.0006996519593929447,0.3786476868327402,0.7644128113879004,6.734183777427617e-05,0.00017031850226674857,0.00023280202019130932,0.2753024911032029,1.2514116489259999,1405,1.1240840432229149,4.0
wk inc covid prop ed visits,2025-2026,B0-fa4e4645314c-s44,states_dc,1,1405,0.0005480491089647487,0.0008458130009158341,0.4377224199288256,0.8818505338078292,3.14613620445303e-05,0.000259194865986645,0.00025739288093355316,0.4023274021352313,1.5959327444200986,1405,1.3094634350462446,12.0
wk inc covid prop ed visits,2025-2026,CovidHub-ensemble,states_dc,1,1405,0.00041852952461050885,0.0006494459037680864,0.5217081850533808,0.9508896797153025,0.0001345405255150855,0.0001940321132374646,8.995688585794617e-05,-0.026128113879003566,1.0,1405,1.0,1.0
wk inc flu hosp,2023-2024,B0-2a157841d7e4-s42,states_dc,1,1530,28.198339016766127,42.665359477124184,0.4,0.8359477124183007,8.63930093776641,8.653184143222505,10.905853935777213,0.06922222222222223,1.0823873861037612,1530,0.8888032670633442,2.0
wk inc flu hosp,2023-2024,B0-323fbd9b1c6f-s42,states_dc,1,1530,28.198339016766127,42.665359477124184,0.4,0.8359477124183007,8.63930093776641,8.653184143222505,10.905853935777213,0.06922222222222223,1.0823873861037612,1530,0.8888032670633442,2.0
wk inc flu hosp,2023-2024,B0-323fbd9b1c6f-s43,states_dc,1,1530,27.15452486501847,42.00326797385621,0.49019607843137253,0.9183006535947712,7.206365444728616,11.581379084967319,8.366780335322533,0.11195424836601309,1.164692657928736,1530,0.855902555155148,1.0
wk inc flu hosp,2023-2024,B0-323fbd9b1c6f-s44,states_dc,1,1530,28.589961352657006,44.0843137254902,0.38562091503267976,0.8294117647058824,9.447882921284457,8.478367149758453,10.663711281614097,0.06546405228758169,1.0330105896022583,1530,0.9011470867254823,4.0
wk inc flu hosp,2023-2024,B0-41878487e0fd-s42,states_dc,1,1530,31.183047172492184,45.84640522875817,0.37450980392156863,0.7797385620915033,8.1409491332765,8.461791133844843,14.580306905370849,0.10079084967320263,1.2247816741255817,1530,0.9828803812672205,10.0
wk inc flu hosp,2023-2024,B0-4d0946a0dfcf-s42,states_dc,1,1530,30.372967320261438,45.56013071895425,0.32287581699346407,0.7483660130718954,9.28033532253481,8.628579710144928,12.4640522875817,0.05467320261437907,1.1628486881405673,1530,0.9573469050288939,8.0
wk inc flu hosp,2023-2024,B0-8afe05f2b10e-s42,states_dc,1,1530,31.420964762716686,49.49411764705882,0.3509803921568627,0.834640522875817,13.405996021597046,10.003289286729185,8.011679454390451,-0.13071895424836602,1.1264834957716845,1530,0.9903794730171865,11.0
wk inc flu hosp,2023-2024,B0-96f18bffffa1-s42,states_dc,1,1530,29.761427394146065,45.237908496732025,0.35294117647058826,0.7790849673202614,11.141687979539642,9.162052571753339,9.457686842853084,-0.0393202614379085,1.1479437030055861,1530,0.9380713482683398,7.0
wk inc flu hosp,2023-2024,B0-96f18bffffa1-s43,states_dc,1,1530,41.34019295254333,62.37777777777778,0.37450980392156863,0.796078431372549,2.755470304063655,14.299385905086671,24.28533674339301,0.3503398692810457,1.739733322492578,1530,1.3030305981995172,16.0
wk inc flu hosp,2023-2024,B0-96f18bffffa1-s44,states_dc,1,1530,35.039364876385335,52.41111111111111,0.3483660130718954,0.7830065359477124,5.465188974140379,11.728339016766126,17.84583688547883,0.19201307189542485,1.434715789672647,1530,1.1044303694426418,15.0
wk inc flu hosp,2023-2024,B0-b1e265a36c11-s42,states_dc,1,1530,31.08116822961069,46.2281045751634,0.434640522875817,0.8437908496732026,6.906393861892583,10.554342426825801,13.620431940892297,0.11019607843137255,1.333874066186043,1530,0.9796691872595099,9.0
wk inc flu hosp,2023-2024,B0-c20800f1557e-s42,states_dc,1,1530,29.37275987496448,45.10130718954248,0.45555555555555555,0.8901960784313725,8.994487070190395,12.54283660130719,7.8354362034668945,-0.038130718954248376,1.210604724678384,1530,0.925820663550896,6.0
wk inc flu hosp,2023-2024,B0-fa4e4645314c-s42,states_dc,1,1530,34.05539982949701,50.95490196078431,0.3915032679738562,0.8111111111111111,4.61696504688832,12.2027428246661,17.2356919579426,0.23372549019607844,1.4926881580718911,1530,1.073416083536281,13.0
wk inc flu hosp,2023-2024,B0-fa4e4645314c-s43,states_dc,1,1530,29.021311452117075,42.86535947712418,0.34248366013071896,0.7633986928104575,10.06425120772947,8.070927820403524,10.886132423984089,0.027490196078431357,1.2274354592992378,1530,0.9147431136907674,5.0
wk inc flu hosp,2023-2024,B0-fa4e4645314c-s44,states_dc,1,1530,34.70072236430804,51.84771241830065,0.3686274509803922,0.7888888888888889,3.9061949417448143,12.486485365160554,18.30804205740267,0.27333986928104576,1.4475339709839146,1530,1.0937564580848886,14.0
wk inc flu hosp,2023-2024,FluSight-ensemble,states_dc,1,1530,31.726187404705453,49.652130004507626,0.5026143790849673,0.9274509803921569,13.93347214619733,11.384290410729205,6.408424847778916,-0.10573202614379087,1.0,1530,1.0,12.0
wk inc flu hosp,2024-2025,B0-2a157841d7e4-s42,states_dc,1,1377,67.69757854188374,103.63471314451706,0.49600580973129993,0.9135802469135802,27.545893719806756,25.359382716049385,14.792302106027602,-0.02332607116920843,1.1335013400763159,1377,0.7836053476294313,1.0
wk inc flu hosp,2024-2025,B0-323fbd9b1c6f-s42,states_dc,1,1377,67.69757854188374,103.63471314451706,0.49600580973129993,0.9135802469135802,27.545893719806756,25.359382716049385,14.792302106027602,-0.02332607116920843,1.1335013400763159,1377,0.7836053476294313,1.0
wk inc flu hosp,2024-2025,B0-323fbd9b1c6f-s43,states_dc,1,1377,71.2654324145117,111.31880900508351,0.4153957879448075,0.8750907770515614,25.83770641912159,23.78717154494648,21.64055445044362,0.09535947712418301,1.2076001707857722,1377,0.8249035658872957,4.0
wk inc flu hosp,2024-2025,B0-323fbd9b1c6f-s44,states_dc,1,1377,72.81920495090145,111.159767610748,0.43209876543209874,0.8758169934640523,25.093713491837946,23.68955953395851,24.035931925104986,0.12067538126361653,1.3082444939964541,1377,0.8428886178601884,5.0
wk inc flu hosp,2024-2025,B0-41878487e0fd-s42,states_dc,1,1377,86.89539705092989,121.57080610021787,0.3877995642701525,0.8046477850399419,61.687632218749016,19.02065359477124,6.187111237409616,-0.2297748729121278,1.17169524623432,1377,1.0058217632018225,14.0
wk inc flu hosp,2024-2025,B0-4d0946a0dfcf-s42,states_dc,1,1377,74.91519181585677,107.99346405228758,0.31082062454611475,0.7312999273783588,44.881721448643866,16.121184679991156,13.912285687221747,-0.05960058097312999,1.1795569740724294,1377,0.8671498477492883,7.0
wk inc flu hosp,2024-2025,B0-8afe05f2b10e-s42,states_dc,1,1377,97.4178478734489,123.07044299201162,0.24255628177196806,0.560639070442992,70.14369612579331,10.480776104322567,16.793375643333015,-0.18849673202614378,1.173073310409871,1377,1.1276200447990328,16.0
wk inc flu hosp,2024-2025,B0-96f18bffffa1-s42,states_dc,1,1377,76.3648918569038,110.039941902687,0.3369644153957879,0.7596223674655047,46.525370212497236,17.34727321524423,12.492248429162323,-0.08874364560639071,1.1728010156277031,1377,0.8839302515553155,9.0
wk inc flu hosp,2024-2025,B0-96f18bffffa1-s43,states_dc,1,1377,75.86600359950745,109.83006535947712,0.40305010893246185,0.8191721132897604,38.09131382021407,23.95744371822803,13.81724606106533,-0.02058097312999273,1.2936523665823885,1377,0.8781555766735036,8.0
wk inc flu hosp,2024-2025,B0-96f18bffffa1-s44,states_dc,1,1377,94.17094029238103,138.30283224400873,0.34350036310820625,0.7726942628903414,67.41725869091597,20.826461115847305,5.927220485617758,-0.29177923021060276,1.3947605502229927,1377,1.0900368077234377,15.0
wk inc flu hosp,2024-2025,B0-b1e265a36c11-s42,states_dc,1,1377,79.93834391083324,114.58242556281772,0.3638344226579521,0.7632534495279594,44.59432919705726,20.267730415837832,15.076284297938173,0.0030646332607116708,1.3305179955617543,1377,0.9252932692476551,10.0
wk inc flu hosp,2024-2025,B0-c20800f1557e-s42,states_dc,1,1377,81.51010766947681,115.82498184458969,0.35294117647058826,0.7683369644153958,54.72381674086704,16.7233626977361,10.062928230873675,-0.12681190994916486,1.1548869825763293,1377,0.9434865711797358,11.0
wk inc flu hosp,2024-2025,B0-fa4e4645314c-s42,states_dc,1,1377,74.32922073821476,108.3761801016703,0.3427741466957153,0.7719680464778504,45.21019228947619,17.111071642827824,12.00795680591077,-0.09134350036310822,1.145838880748379,1377,0.8603671816645275,6.0
wk inc flu hosp,2024-2025,B0-fa4e4645314c-s43,states_dc,1,1377,85.97839948217612,125.09949164851126,0.35003631082062453,0.7995642701525054,64.75798048688077,17.402288844684414,3.8181301506109695,-0.32442992011619465,1.1568864623701092,1377,0.9952074367500415,12.0
wk inc flu hosp,2024-2025,B0-fa4e4645314c-s44,states_dc,1,1377,70.4254605159294,104.3514887436456,0.3355119825708061,0.7559912854030502,33.18663761801017,18.340272173281548,18.898550724637683,0.08734204793028323,1.2661767771484598,1377,0.8151808182534154,3.0
wk inc flu hosp,2024-2025,FluSight-ensemble,states_dc,1,1377,86.39244071863848,120.50980392156863,0.5490196078431373,0.8300653594771242,58.72751097218277,21.230683906412807,6.434245840042942,-0.24477850399419027,1.0,1377,1.0,13.0
wk inc flu hosp,2025-2026,B0-2a157841d7e4-s42,states_dc,1,1428,52.89838874680307,83.13935574229691,0.4810924369747899,0.8872549019607843,19.07955791012057,17.807869930580928,16.01096090610157,0.0033123249299719967,1.0985149159412182,1428,0.9060573698154573,2.0
wk inc flu hosp,2025-2026,B0-323fbd9b1c6f-s42,states_dc,1,1428,52.89838874680307,83.13935574229691,0.4810924369747899,0.8872549019607843,19.07955791012057,17.807869930580928,16.01096090610157,0.0033123249299719967,1.0985149159412182,1428,0.9060573698154573,2.0
wk inc flu hosp,2025-2026,B0-323fbd9b1c6f-s43,states_dc,1,1428,68.08202654975034,102.84943977591037,0.2969187675070028,0.7682072829131653,15.340610157106322,15.168709048836924,37.57270734380708,0.3502310924369748,1.6658715855311113,1428,1.1661266698052488,14.0
wk inc flu hosp,2025-2026,B0-323fbd9b1c6f-s44,states_dc,1,1428,59.081638350992556,91.46078431372548,0.4222689075630252,0.8375350140056023,13.399129216904154,17.866012970405553,27.816496163682867,0.2163795518207283,1.355109720004402,1428,1.0119656782915443,8.0
wk inc flu hosp,2025-2026,B0-41878487e0fd-s42,states_dc,1,1428,58.52991383509925,85.78991596638656,0.3599439775910364,0.7464985994397759,27.903787601997333,12.989723846060164,17.636402387041777,0.003263305322128849,1.0937176798572108,1428,1.0025155971912347,7.0
wk inc flu hosp,2025-2026,B0-4d0946a0dfcf-s42,states_dc,1,1428,68.74172086225795,102.51540616246498,0.33053221288515405,0.7373949579831933,18.021708683473392,16.65994032395567,34.060071854828884,0.16049719887955183,1.3128911650811308,1428,1.1774260856822398,15.0
wk inc flu hosp,2025-2026,B0-8afe05f2b10e-s42,states_dc,1,1428,65.9775541955913,93.21988795518207,0.26330532212885155,0.6547619047619048,38.01735476799414,9.823127207404701,18.137072220192426,-0.10714985994397759,1.0680149316004763,1428,1.1300807196122211,13.0
wk inc flu hosp,2025-2026,B0-96f18bffffa1-s42,states_dc,1,1428,64.21463768115943,97.03571428571429,0.33473389355742295,0.7485994397759104,19.81195956643527,15.798701741566196,28.60397637315796,0.10590336134453783,1.2028197326107226,1428,1.0998850267355282,11.0
wk inc flu hosp,2025-2026,B0-96f18bffffa1-s43,states_dc,1,1428,69.2737038728535,102.20588235294117,0.30532212885154064,0.711484593837535,16.80812324929972,15.400363232249424,37.065217391304344,0.20713585434173667,1.3601357989542366,1428,1.1865380291418757,16.0
wk inc flu hosp,2025-2026,B0-96f18bffffa1-s44,states_dc,1,1428,60.311166423090974,91.8375350140056,0.36694677871148457,0.8053221288515406,25.939380099866035,14.606745524296674,19.765040798928265,-0.04971288515406161,1.0762823906868313,1428,1.033025355108016,10.0
wk inc flu hosp,2025-2026,B0-b1e265a36c11-s42,states_dc,1,1428,60.06374254049445,91.1295518207283,0.3753501400560224,0.7864145658263305,24.30842771891365,14.831828035562049,20.923486786018753,0.02491596638655462,1.1008880601210287,1428,1.0287874144522435,9.0
wk inc flu hosp,2025-2026,B0-c20800f1557e-s42,states_dc,1,1428,64.5195387285349,97.82843137254902,0.36834733893557425,0.7913165266106442,21.11993058092803,15.378051698940446,28.02155644866642,0.09462885154061625,1.1997901672288749,1428,1.1051074512286692,12.0
wk inc flu hosp,2025-2026,B0-fa4e4645314c-s42,states_dc,1,1428,55.47576787236633,86.69257703081233,0.36064425770308123,0.8088235294117647,15.241809767385215,17.36533674339301,22.86862136158812,0.07303921568627451,1.15051605342323,1428,0.9502033902680412,5.0
wk inc flu hosp,2025-2026,B0-fa4e4645314c-s43,states_dc,1,1428,55.40756667884545,81.64075630252101,0.27941176470588236,0.6589635854341737,24.705121178906335,10.892617220801364,19.809828279137736,0.03146358543417369,1.0953471791304419,1428,0.94903522247534,4.0
wk inc flu hosp,2025-2026,B0-fa4e4645314c-s44,states_dc,1,1428,52.70484015345268,83.2626050420168,0.4495798319327731,0.9103641456582633,13.809462915601022,22.14038393618317,16.75499330166849,0.009705882352941175,1.202154139188001,1428,0.9027422191355012,1.0
wk inc flu hosp,2025-2026,FluSight-ensemble,states_dc,1,1428,58.38304560954815,88.80952380952381,0.5105042016806722,0.90406162464986,29.068140299598102,16.219301851175253,13.095603458774818,-0.13544817927170869,1.0,1428,1.0,6.0
wk inc flu prop ed visits,2025-2026,B0-2a157841d7e4-s42,states_dc,1,1428,0.005748590315934263,0.008941741644488068,0.4068627450980392,0.8809523809523809,0.00212083551224905,0.0018686682598097288,0.0017590865438754462,0.09243697478991597,1.2338033085785458,1428,0.9617599877614407,2.0
wk inc flu prop ed visits,2025-2026,B0-323fbd9b1c6f-s42,states_dc,1,1428,0.005748590315934263,0.008941741644488068,0.4068627450980392,0.8809523809523809,0.00212083551224905,0.0018686682598097288,0.0017590865438754462,0.09243697478991597,1.2338033085785458,1428,0.9617599877614407,2.0
wk inc flu prop ed visits,2025-2026,B0-323fbd9b1c6f-s43,states_dc,1,1428,0.006686775510428211,0.010436737284224333,0.29901960784313725,0.803921568627451,0.0015792911724740184,0.0018655156974796516,0.0032419686404744977,0.3553501400560224,1.7473496967023303,1428,1.118721769969749,13.0
wk inc flu prop ed visits,2025-2026,B0-323fbd9b1c6f-s44,states_dc,1,1428,0.006257195124567519,0.009503440615728774,0.33613445378151263,0.7696078431372549,0.001587330040337524,0.0018903664153936198,0.002779498668836332,0.26934873949579835,1.4600337543041024,1428,1.0468514149885055,8.0
wk inc flu prop ed visits,2025-2026,B0-41878487e0fd-s42,states_dc,1,1428,0.005632637583396266,0.008502826860347805,0.38235294117647056,0.8214285714285714,0.0025423498270506243,0.0017308410295741304,0.0013594467267714733,0.10463585434173668,1.3205014831480106,1428,0.9423606754956952,1.0
wk inc flu prop ed visits,2025-2026,B0-4d0946a0dfcf-s42,states_dc,1,1428,0.009445179649628979,0.011833779971406048,0.1253501400560224,0.3494397759103641,0.003152076497792074,0.0009037830533552985,0.005389320098481566,0.34802521008403364,2.1690870727588143,1428,1.5802127765223153,16.0
wk inc flu prop ed visits,2025-2026,B0-8afe05f2b10e-s42,states_dc,1,1428,0.006337578618305791,0.00885999514580017,0.26330532212885155,0.6337535014005602,0.0039014546613801234,0.0011178462043101023,0.0013182777526155288,-0.09927170868347339,1.1423942958831728,1428,1.0602998647309843,10.0
wk inc flu prop ed visits,2025-2026,B0-96f18bffffa1-s42,states_dc,1,1428,0.006656287374007868,0.009879676640101517,0.3382352941176471,0.7591036414565826,0.002709226826332839,0.001652711206164602,0.0022943493415103896,0.09824229691876753,1.4282128076935865,1428,1.1136209942840611,12.0
wk inc flu prop ed visits,2025-2026,B0-96f18bffffa1-s43,states_dc,1,1428,0.007034377015080917,0.010159359314189723,0.2850140056022409,0.6834733893557423,0.0025688010608016644,0.0015354129672857258,0.002930162986993488,0.169593837535014,1.4898648357490312,1428,1.17687676110453,15.0
wk inc flu prop ed visits,2025-2026,B0-96f18bffffa1-s44,states_dc,1,1428,0.006222771155784901,0.00913092560504448,0.36694677871148457,0.7969187675070029,0.0029259638483698242,0.0016442921439826542,0.0016525151634323824,0.038865546218487375,1.2893202138847548,1428,1.041092160288566,5.0
wk inc flu prop ed visits,2025-2026,B0-b1e265a36c11-s42,states_dc,1,1428,0.006229238416548458,0.009248316667741112,0.3788515406162465,0.8144257703081232,0.0026052677998484645,0.0019443333324887613,0.0016796372842111914,0.13451680672268912,1.4653664392970098,1428,1.0421741564460532,6.0
wk inc flu prop ed visits,2025-2026,B0-c20800f1557e-s42,states_dc,1,1428,0.007005457856330918,0.0097398582866937,0.26330532212885155,0.6512605042016807,0.003148439413502667,0.0012606602536367106,0.002596358189191499,0.09747198879551819,1.3992450699907728,1428,1.1720384810677051,14.0
wk inc flu prop ed visits,2025-2026,B0-fa4e4645314c-s42,states_dc,1,1428,0.00633554303205158,0.009617065386464261,0.39775910364145656,0.8284313725490197,0.0024500263711659557,0.0019277461884282668,0.001957770472457316,0.052450980392156864,1.2748735695939843,1428,1.0599593037754558,9.0
wk inc flu prop ed visits,2025-2026,B0-fa4e4645314c-s43,states_dc,1,1428,0.0063561355718576955,0.009118362224155055,0.29831932773109243,0.7072829131652661,0.0030399029955341487,0.0013575985766604898,0.0019586339996630177,0.062163865546218514,1.2529837373454993,1428,1.0634045102945235,11.0
wk inc flu prop ed visits,2025-2026,B0-fa4e4645314c-s44,states_dc,1,1428,0.006237918762045385,0.009467580461490327,0.38865546218487396,0.8403361344537815,0.0025942739867582188,0.0018607412512935085,0.0017829035239936195,0.04850840336134458,1.3857275203527617,1428,1.043626409697733,7.0
wk inc flu prop ed visits,2025-2026,FluSight-ensemble,states_dc,1,1428,0.005977156867707174,0.008924997790923964,0.5504201680672269,0.9110644257703081,0.002863828265180869,0.0016960095386557425,0.001417319063870525,-0.10648459383753502,1.0,1428,1.0,4.0
wk inc rsv hosp,2025-2026,B0-2a157841d7e4-s42,states_dc,1,1479,13.963585266190432,21.460446247464503,0.539553752535497,0.9242731575388776,6.615104212599584,5.653740188729165,1.6947408648616868,-0.08518593644354294,1.4287001201871339,1479,1.0092784049623402,8.0
wk inc rsv hosp,2025-2026,B0-323fbd9b1c6f-s42,states_dc,1,1479,13.963585266190432,21.460446247464503,0.539553752535497,0.9242731575388776,6.615104212599584,5.653740188729165,1.6947408648616868,-0.08518593644354294,1.4287001201871339,1479,1.0092784049623402,8.0
wk inc rsv hosp,2025-2026,B0-323fbd9b1c6f-s43,states_dc,1,1479,13.56801422818003,20.651791751183232,0.3583502366463827,0.8120351588911426,5.497604139106917,3.929186583178999,4.141223505894112,0.0917038539553753,1.6516187819917785,1479,0.980686800536856,2.0
wk inc rsv hosp,2025-2026,B0-323fbd9b1c6f-s44,states_dc,1,1479,14.007357497721726,21.26369168356998,0.4861392832995267,0.8830290736984449,6.696122526971809,5.023584678249111,2.2876502925008086,-0.034631507775524005,1.4823847783010955,1479,1.0124422319580126,11.0
wk inc rsv hosp,2025-2026,B0-41878487e0fd-s42,states_dc,1,1479,13.769342975571037,20.776876267748477,0.3671399594320487,0.7674104124408384,7.908927888996679,3.869557574154099,1.9908575124202597,-0.21527383367139957,1.3685308731259767,1479,0.9952387048770583,5.0
wk inc rsv hosp,2025-2026,B0-4d0946a0dfcf-s42,states_dc,1,1479,18.438455478143283,26.702501690331307,0.3441514536849222,0.7288708586883029,9.584619454978391,4.91136608166505,3.9424699414998376,-0.09276538201487494,1.9316085014424618,1479,1.3327189672417605,16.0
wk inc rsv hosp,2025-2026,B0-8afe05f2b10e-s42,states_dc,1,1479,17.120441249963257,24.532792427315755,0.26774847870182555,0.6200135226504395,12.284769380015875,3.048124467178176,1.7875474027692038,-0.35096010818120355,1.5494563565544068,1479,1.2374537991222174,15.0
wk inc rsv hosp,2025-2026,B0-96f18bffffa1-s42,states_dc,1,1479,13.921466913602023,20.809330628803245,0.32521974306964163,0.7207572684246112,8.057971014492754,3.4762483464150273,2.387247552694241,-0.19469235970250168,1.4259688921456315,1479,1.0062341192069477,7.0
wk inc rsv hosp,2025-2026,B0-96f18bffffa1-s43,states_dc,1,1479,13.649729253020551,20.584854631507774,0.3184584178498986,0.735632183908046,7.378163859246847,3.3444995149484082,2.927065878825293,-0.16484787018255578,1.42978993240342,1479,0.9865931067154124,3.0
wk inc rsv hosp,2025-2026,B0-96f18bffffa1-s44,states_dc,1,1479,15.028525443160774,22.826910074374577,0.3509127789046653,0.7680865449628127,9.682129523473556,3.9775509304171446,1.368844989270071,-0.3132995267072346,1.4170818416473587,1479,1.0862515535272268,14.0
wk inc rsv hosp,2025-2026,B0-b1e265a36c11-s42,states_dc,1,1479,14.044713231619486,21.360378634212307,0.3664638269100744,0.7816091954022989,7.989769820971867,4.086457065584854,1.9684863450627628,-0.22667342799188642,1.3983330072937796,1479,1.0151422788876372,12.0
wk inc rsv hosp,2025-2026,B0-c20800f1557e-s42,states_dc,1,1479,13.996788958461945,20.939148073022313,0.3292765382014875,0.7349560513860717,8.917364846988272,3.3431451921098274,1.736278919363848,-0.26728194726166327,1.3877806751287505,1479,1.0116783451593463,10.0
wk inc rsv hosp,2025-2026,B0-fa4e4645314c-s42,states_dc,1,1479,12.58269100743746,18.94658553076403,0.4347532116294794,0.8113590263691683,5.5510480054090605,4.550119058118,2.481523943910398,-0.1005814739688979,1.4090725621486169,1479,0.9094683111843196,1.0
wk inc rsv hosp,2025-2026,B0-fa4e4645314c-s43,states_dc,1,1479,13.683988887908987,20.553076402974984,0.3076402974983097,0.7133198106828939,7.459623129611665,3.213694623276597,3.0106711350207247,-0.16276538201487495,1.4438432827069334,1479,0.9890693697234891,4.0
wk inc rsv hosp,2025-2026,B0-fa4e4645314c-s44,states_dc,1,1479,14.992317076755738,22.853279242731574,0.5138607167004733,0.8924949290060852,7.910544727636181,6.299310638798248,0.7824617103213102,-0.2727315753887762,1.5101101767014045,1479,1.0836344375362463,13.0
wk inc rsv hosp,2025-2026,RSVHub-ensemble,states_dc,1,1479,13.835216524534143,21.602281822659428,0.4672075726842461,0.9148073022312373,7.524678999214995,4.566371417846085,1.7441661074730643,-0.2533536173089926,1.0,1479,1.0,6.0
wk inc rsv prop ed visits,2025-2026,B0-2a157841d7e4-s42,states_dc,1,1439,0.0006704271877363797,0.0010095840861503048,0.5941626129256428,0.9527449617790132,0.00032271658173813864,0.0003026290758305899,4.508153016763213e-05,-0.12649756775538568,1.3832708858468752,1439,1.0726896281615201,11.0
wk inc rsv prop ed visits,2025-2026,B0-323fbd9b1c6f-s42,states_dc,1,1439,0.0006704271877363797,0.0010095840861503048,0.5941626129256428,0.9527449617790132,0.00032271658173813864,0.0003026290758305899,4.508153016763213e-05,-0.12649756775538568,1.3832708858468752,1439,1.0726896281615201,11.0
wk inc rsv prop ed visits,2025-2026,B0-323fbd9b1c6f-s43,states_dc,1,1439,0.0006072927331089159,0.0009184975833888727,0.4600416956219597,0.9096594857539958,0.00019837484115420767,0.00025551225848197514,0.0001534056334727113,0.1692355802640723,1.5917353096416027,1439,0.9716739237012404,2.0
wk inc rsv prop ed visits,2025-2026,B0-323fbd9b1c6f-s44,states_dc,1,1439,0.000597748288764849,0.000897418905822716,0.5079916608756081,0.9186935371785963,0.0002450602999525392,0.00024900829780386794,0.00010367969100842406,0.05516330785267547,1.3872890419061057,1439,0.95640272551339,1.0
wk inc rsv prop ed visits,2025-2026,B0-41878487e0fd-s42,states_dc,1,1439,0.0006670756268486841,0.0009822215175989517,0.4218207088255733,0.8422515635858235,0.00040851725045695265,0.00019073138638809828,6.782699000361503e-05,-0.129638637943016,1.2855766749196769,1439,1.0673271001075466,10.0
wk inc rsv prop ed visits,2025-2026,B0-4d0946a0dfcf-s42,states_dc,1,1439,0.0007337714131792491,0.001045966759242018,0.2286309937456567,0.5969423210562891,0.00020140106102555004,0.00015540210853964346,0.00037696824361403453,0.29121612230715777,1.9926871989835868,1439,1.1740409678437784,15.0
wk inc rsv prop ed visits,2025-2026,B0-8afe05f2b10e-s42,states_dc,1,1439,0.0007509553835545307,0.0011078437525309005,0.32105628908964556,0.7790132036136206,0.000545562335156342,0.00016751048273871906,3.7882565659451755e-05,-0.3428422515635858,1.327878201741546,1439,1.2015354775077385,16.0
wk inc rsv prop ed visits,2025-2026,B0-96f18bffffa1-s42,states_dc,1,1439,0.0006483788140096142,0.000989418175380373,0.43571924947880475,0.8797776233495483,0.00033919433692340423,0.00021794178162777455,9.124269545841622e-05,-0.06978457261987492,1.3704638398855158,1439,1.0374120286739672,6.0
wk inc rsv prop ed visits,2025-2026,B0-96f18bffffa1-s43,states_dc,1,1439,0.000615576652571764,0.0009375294049290666,0.3940236275191105,0.8443363446838082,0.00029127841639894046,0.00020360614875439354,0.00012069208741841165,0.0005003474635163102,1.3527523569894457,1439,0.9849282705577952,3.0
wk inc rsv prop ed visits,2025-2026,B0-96f18bffffa1-s44,states_dc,1,1439,0.0006503287008072511,0.0010002991266616983,0.47533009034051427,0.9124391938846421,0.00034922038642170027,0.00023889169517913068,6.221661920639879e-05,-0.13952744961779012,1.3153416717955557,1439,1.040531865372381,7.0
wk inc rsv prop ed visits,2025-2026,B0-b1e265a36c11-s42,states_dc,1,1439,0.0006779841554035358,0.0009913144476228282,0.38498957609451007,0.8116747741487144,0.00041328893531652214,0.00017917635746212386,8.551886262487155e-05,-0.0958373870743572,1.3315649364299835,1439,1.0847808455005428,13.0
wk inc rsv prop ed visits,2025-2026,B0-c20800f1557e-s42,states_dc,1,1439,0.0006268773851762353,0.000950884798670247,0.38151494093120225,0.8498957609451008,0.0003632715865497664,0.00018188527240524117,8.172052622120784e-05,-0.12403752605976373,1.2768734480469752,1439,1.0030095460149737,5.0
wk inc rsv prop ed visits,2025-2026,B0-fa4e4645314c-s42,states_dc,1,1439,0.000659938962941761,0.001007906892509076,0.4760250173731758,0.9027102154273802,0.00035566794528757217,0.00023589811472300853,6.837290293116148e-05,-0.13669214732453094,1.3104509409546732,1439,1.0559083726265226,9.0
