config_id,rank,wk inc flu hosp_mean,wk inc covid hosp_mean,wk inc rsv hosp_mean,wk inc flu prop ed visits_mean,wk inc covid prop ed visits_mean,wk inc rsv prop ed visits_mean,combined_mean,wk inc flu hosp_sd,wk inc covid hosp_sd,wk inc rsv hosp_sd,wk inc flu prop ed visits_sd,wk inc covid prop ed visits_sd,wk inc rsv prop ed visits_sd,combined_sd,seeds,states_dc_combined_mean,US_combined_mean
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,11.0,0.9596234144781123,0.9592182569596946,0.9742385021426272,0.9411866093767799,1.0253223705266665,0.9436757916614541,0.9804964770479604,0.011223247668937272,0.04299436161960186,0.0334329195274633,0.101443197791463,0.12196279330872763,0.08996348121765683,0.04211565078378122,3,0.9925354557614945,0.932340562193823
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.0:mg0.0:mo1.0,12.0,0.9565116904906197,1.0327165289392288,0.8760103973951923,0.9247799659442749,1.1944152312841643,0.9317440325854864,0.98145868902808,0.047673725861179315,0.05878595883024591,0.05329698339729202,0.09314707631785371,0.09804101085786575,0.07799404859223763,0.04378031226932261,3,0.984983053240232,0.9673612321794711
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_flag:mask0.25:mr0.5:mg0.3:mo0.2,13.0,0.9172450768824012,0.9973757467447273,1.1433811529566809,0.8955976295499103,0.9939440985289981,0.9220602273956623,0.9821686055297706,0.043985790547478594,0.04790444979819001,0.12136335938566581,0.062272153760780914,0.047922531338305756,0.08293570589773895,0.05246359949176882,3,0.9943531176826893,0.933430556918096
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_aux025:mask0.5:mr0.5:mg0.3:mo0.2,14.0,0.9576402208070908,0.9696224826778533,1.039856163509248,0.9082648646298517,0.9667422844720613,1.131012983239831,0.984840416981957,0.04285275358111846,0.005691466209402429,0.17066055863962967,0.05302663713147677,0.062168346767663966,0.06974335036988963,0.02889301638971262,3,0.9981795798022924,0.9314837657006145
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_flag:mask0.5:mr0.5:mg0.3:mo0.2,15.0,0.9429348276154655,1.030158910338205,0.8505423207666549,0.9392076024643203,1.0920247543635637,0.9069342984151726,0.9904319691785025,0.06055032254611362,0.028549509558060043,0.0330649212217178,0.05810066500549287,0.04896986107836549,0.08921221555813383,0.05421193001338367,3,0.996883252968905,0.9646268340168919
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_msc:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_aux025:mask0.5:mr0.5:mg0.3:mo0.2,16.0,0.9508890112788345,1.0447171430934847,1.0014243531709044,0.8706833880633346,0.9467878590856933,1.15215618169081,1.0048160890187188,0.11261899082863179,0.01935449428103113,0.11515216906369742,0.009905568284603131,0.05535604399550135,0.1845326164962647,0.07811952358883567,3,1.0229301099372077,0.932360005344763
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_flag:mask0.5:mr1.0:mg0.0:mo0.0,17.0,1.0134524352212935,1.034229684984331,1.0076183872159408,0.9104123500894695,0.9736269740768294,0.7814449357213462,1.0064656345728784,0.06522870121797958,0.016709726498706872,0.13307073283514717,0.015713267151597585,0.030553357129953163,0.05071882399419245,0.04579029511491646,3,1.0158667478358847,0.968861181520853
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_direct:mask0.5:mr0.5:mg0.3:mo0.2,18.0,0.9913285198918992,1.0219612969333216,0.9261680147924772,0.9541741209716174,1.1124061875744913,0.8137506058469532,1.0119889111476905,0.11389465236905993,0.03233182873741269,0.12418103289028097,0.020004889681256553,0.03415966635636551,0.09467893344222565,0.11718171597054176,3,1.0141167962773723,1.0034773706289626
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_path:vm256:wd0.0:pipe_flag:mask0.5:mr1.0:mg0.0:mo0.0,19.0,0.9885022371929466,1.0391897255985503,1.056199820828296,1.0506707244354143,1.0277159731636203,1.047034113221572,1.0213379053019824,0.05717667012499566,0.02730194795689148,0.15591184890249046,0.10562923698321562,0.09139421366969837,0.20009703073989513,0.045705543411067154,3,1.0290393776284121,0.9905320159962628
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_none:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep100:pat30:bs8:m128:lr0.001:hs_sh:cal1:id0:fit_targ:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,20.0,1.0412779495813098,0.9742602230748348,0.978022882206684,1.0351813012538373,1.0115301941871844,0.9425331777831553,1.0246832151738101,0.09904974440455512,0.08828671058142532,0.051851540531470564,0.1278276070444441,0.04240672722736399,0.021437488660152628,0.08772588287918792,3,1.035492584032177,0.9814457397403431
