config_id,seed,target,season,geography,locations,us_weight_used,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,wis_ratio,pooled_wis_ratio,model_coverage_50,model_coverage_80,model_coverage_90,model_coverage_95,ensemble_coverage_50,ensemble_coverage_80,ensemble_coverage_90,ensemble_coverage_95
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc flu prop ed visits,2025-2026,US,1,1.0,112.0,0.5026801386423696,0.1415035374677218,0.2165940046888774,0.14458259648577,0.7881797740432432,47.0,82.0,94.0,100.0,0.6028013693817165,0.1877798880054818,0.29317511462773,0.1218463667485042,0.8967672429209468,75.0,89.0,96.0,100.0,0.833906762949063,0.833906762949063,0.41964285714285715,0.7321428571428571,0.8392857142857143,0.8928571428571429,0.6696428571428571,0.7946428571428571,0.8571428571428571,0.8928571428571429
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv hosp,2025-2026,all,52,0.20000000000000007,6032.0,118520.36652173914,50840.36652173913,47750.08695652174,19929.913043478264,183264.0,3171.0,4616.0,5100.0,5347.0,174064.93092191094,53052.087440608055,105063.50795633462,15949.335524968266,270304.41698893777,2589.0,4305.0,4948.0,5364.0,0.8525636708338562,0.6808974438102628,0.5082488167680866,0.7576741041244085,0.8485463150777555,0.8930696416497634,0.4406693711967547,0.7187964841108859,0.8279918864097365,0.8953684922244762
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv hosp,2025-2026,states_dc,51,0.0,5916.0,74805.46391304348,33309.55086956522,29228.782608695656,12267.13043478261,112996.0,3121.0,4532.0,5000.0,5240.0,94740.19007535864,28170.04025877443,55907.86834298157,10662.281473602627,146919.94591427944,2532.0,4219.0,4848.0,5257.0,0.9279326206097089,0.7895853264970379,0.5275524002704531,0.7660581473968898,0.8451656524678839,0.8857336037863424,0.4279918864097364,0.7131507775524004,0.8194726166328601,0.8886071670047331
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv hosp,2025-2026,US,1,1.0,116.0,43714.90260869565,17530.815652173915,18521.304347826088,7662.782608695652,70268.0,50.0,84.0,100.0,107.0,79324.7408465523,24882.04718183363,49155.63961335304,5287.05405136564,123384.47107465833,57.0,86.0,100.0,107.0,0.5510878717304456,0.5510878717304456,0.43103448275862066,0.7241379310344828,0.8620689655172413,0.9224137931034483,0.49137931034482757,0.7413793103448276,0.8620689655172413,0.9224137931034483
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv prop ed visits,2025-2026,all,51,0.2,5586.0,3.8940132601882866,1.6321310161865101,1.623286250432872,0.6385959935688831,6.003449577777723,2498.0,4167.0,4750.0,5035.0,4.530466181091006,1.2624880197885668,3.0078391482014353,0.2601390131009845,6.751646223879154,2706.0,4144.0,4680.0,5001.0,0.9477791969971201,0.8595171235227163,0.41068318310771457,0.7131566083730164,0.8298441972323243,0.882672296874451,0.5147666229916434,0.7725612543865138,0.86154240300846,0.9086279020936869
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv prop ed visits,2025-2026,states_dc,50,0.0,5475.0,3.842000408033871,1.61687111285669,1.5950112282166828,0.6301180669604775,5.921511993743114,2470.0,4103.0,4667.0,4945.0,4.481922043258964,1.2402717937371133,2.9831665637207228,0.25848368580110964,6.672332609887618,2633.0,4042.0,4572.0,4893.0,0.9168602825350983,0.8572216051397932,0.45029091582158015,0.7473016163221262,0.8503683096034683,0.9006376683903612,0.47904386432514,0.7359718382534124,0.8336847605173314,0.8925416343738655
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,42,wk inc rsv prop ed visits,2025-2026,US,1,1.0,111.0,0.0520128521544153,0.0152599033298201,0.0282750222161891,0.0084779266084056,0.0819375840346093,28.0,64.0,83.0,90.0,0.0485441378320411,0.0222162260514535,0.024672584480712398,0.0016553272998748388,0.0793136139915364,73.0,102.0,108.0,108.0,1.0714548548452068,1.0714548548452068,0.25225225225225223,0.5765765765765766,0.7477477477477478,0.8108108108108109,0.6576576576576577,0.918918918918919,0.972972972972973,0.972972972972973
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,43,wk inc covid hosp,2024-2025,all,52,0.20000000000000007,6968.0,371132.83521739126,91408.13956521738,133291.17391304346,146433.52173913043,532880.0,2899.0,4754.0,5429.0,5891.0,294095.7264372725,135467.5071866996,122015.56154699085,36612.65770358205,459783.4153206482,3786.0,5746.0,6312.0,6600.0,1.1663864236468349,1.2619456926945518,0.3971319871232076,0.6596722270997952,0.7551946151594969,0.8230318993268952,0.5601112086625696,0.845946736903717,0.9204565408252854,0.9555458004097162
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,43,wk inc covid hosp,2024-2025,states_dc,51,0.0,6834.0,205378.5260869565,56163.87391304347,79471.47826086955,69743.17391304347,295661.0,2857.0,4679.0,5342.0,5794.0,177711.5257127561,72412.19438985428,79788.8120383263,25510.51928457551,270242.3766800353,3701.0,5620.0,6180.0,6467.0,1.1019331789375422,1.1556848958627475,0.41805677494878557,0.6846649107404158,0.7816798361135502,0.8478197249048873,0.5415569212759731,0.8223587942639744,0.9043020193151889,0.9462979221539364
b1:v2:h12:tr_4rt:ed_logit:geo1:dyn1:lw_obj:enc_mlp:sp_joint:hd_sh:dec_leg:nz_glob:us_none:z16:w64:ep300:pat30:bs8:m128:lr0.001:hs_path:cal1:id0:fit_all:vm256:wd0.0:pipe_aux025:mask0.5:mr0.0:mg0.0:mo1.0,43,wk inc covid hosp,2024-2025,US,1,1.0,134.0,165754.30913043476,35244.26565217391,53819.69565217391,76690.34782608695,237219.0,42.0,75.0,87.0,97.0,116384.20072451644,63055.312796845334,42226.74950866455,11102.138419006547,189541.03864061285,85.0,126.0,132.0,133.0,1.4241994024840046,1.4241994024840046,0.31343283582089554,0.5597014925373134,0.6492537313432836,0.7238805970149254,0.6343283582089553,0.9402985074626866,0.9850746268656716,0.9925373134328358
